sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
89,8999,0.003343,-0.119158,0.986929,-701.73,-288.03,-65.08
90,9099,0.003206,-0.148375,0.985538,-53.73,60.97,-13.08
91,9209,0.004079,-0.172697,0.980457,4.28,-5.02,3.93
92,9309,0.003594,-0.193205,0.975624,5.28,-17.02,4.93
93,9409,0.003804,-0.210784,0.972048,2.29,-9.01,-6.06
94,9509,0.003122,-0.225634,0.968642,5.29,-12.01,4.94
95,9619,-0.008169,-0.234393,1.009051,9390.30,-343.00,-190.05
96,9719,-0.037432,-0.182512,0.939377,15231.28,492.98,-2232.07
97,9819,-0.004609,-0.155992,1.055074,1287.29,1746.99,-524.06
98,9919,-0.006738,-0.106697,1.018395,-1119.70,635.00,-475.05
99,10029,-0.016459,-0.091512,1.023473,-3580.71,-678.01,1590.94
100,10129,-0.023842,-0.092466,1.014879,-160.71,56.99,453.94
1,0,-0.000972,0.000151,0.998773,-0.71,3.99,1.94
2,99,0.001224,0.000023,0.998701,21.29,7.99,-10.06
3,199,-0.001451,-0.000397,0.999225,-3.69,5.01,-25.04
4,299,-0.002039,-0.001266,0.999305,4.32,2.02,12.97
5,399,-0.002009,-0.000980,0.999171,8.29,7.99,9.94
6,499,-0.000811,-0.001415,0.998838,2.31,3.01,8.96
7,599,-0.011384,0.023558,0.919892,-3325.69,715.01,-843.04
8,699,-0.006180,-0.000259,0.910485,-9149.71,147.99,-1478.06
9,799,0.000734,-0.060878,0.965844,-10032.69,-603.99,137.96
10,899,0.004523,-0.113064,1.001033,-1617.71,-252.01,96.94
11,999,0.004686,-0.147717,1.002911,-197.70,70.00,40.95
12,1109,0.004128,-0.171478,0.994564,10.30,48.00,24.95
13,1209,0.004443,-0.192096,0.988000,-7.68,12.02,5.97
14,1309,0.005131,-0.209639,0.982751,1.31,7.01,-2.04
15,1419,0.005770,-0.224404,0.977813,-13.69,9.01,12.96
16,1519,0.005655,-0.236479,0.973707,0.30,-9.00,-5.05
17,1619,-0.002189,-0.249360,0.997939,13360.30,-902.99,-84.04
18,1719,0.005920,-0.202943,0.962433,16153.30,-537.00,72.95
19,1829,-0.003061,-0.145745,0.879884,279.32,919.02,-224.03
20,1929,-0.007986,-0.127339,0.954225,-4144.69,-1111.99,876.96
21,2029,0.006321,-0.138592,0.967665,-1252.70,-180.00,1798.95
22,2139,0.007771,-0.112122,0.966912,-143.69,76.01,-218.04
23,2239,0.009498,-0.097790,0.972571,40.29,19.99,-35.06
24,2339,0.008640,-0.084014,0.977089,-13.69,-0.99,-56.04
25,2439,0.007160,-0.070473,0.979610,-4.70,-1.00,4.95
26,2539,0.006598,-0.060832,0.982833,-3.69,2.01,-31.04
27,2649,0.005479,-0.051757,0.985262,3.30,-10.00,18.95
28,2749,0.005023,-0.044886,0.987564,5.30,2.00,-2.05
29,2849,0.004031,-0.038167,0.989613,-4.69,0.01,-8.04
30,2949,0.003315,-0.032712,0.991299,2.30,1.00,5.95
31,3049,0.002890,-0.027837,0.992421,-9.70,6.00,-3.05
32,3159,0.002328,-0.023821,0.993558,4.32,-3.98,1.97
33,3259,0.002326,-0.020372,0.994525,-0.70,0.00,0.95
34,3359,0.001628,-0.017366,0.995089,5.29,5.99,2.94
35,3469,0.001786,-0.014647,0.994947,-6.70,9.00,8.95
36,3569,0.002158,-0.012537,0.996053,0.31,4.01,-3.04
37,3669,0.002529,-0.010340,0.996132,-9.70,-8.00,7.95
38,3769,-0.003454,0.014470,0.909243,-4171.70,-531.00,868.95
39,3869,-0.003340,0.014940,0.866607,-7944.70,-1164.00,1895.95
40,3979,-0.019264,-0.038089,0.912251,-11161.70,-1238.00,144.95
41,4079,-0.013574,-0.082176,0.935740,-2654.69,-64.99,73.96
42,4189,-0.013425,-0.115219,0.929065,-145.70,56.00,-28.05
43,4289,-0.009984,-0.145118,0.932692,-13.71,-37.01,-4.06
44,4389,-0.007937,-0.169213,0.934768,6.32,14.02,-1.03
45,4489,-0.005722,-0.190591,0.937394,12.32,9.02,-4.03
46,4589,-0.004517,-0.209185,0.939808,-6.71,4.99,8.94
47,4699,-0.002870,-0.224256,0.941586,-1.69,9.01,2.96
48,4799,0.000288,-0.216834,0.912738,13379.30,2032.00,190.95
49,4899,0.002624,-0.243301,0.987498,16878.30,-619.00,175.95
50,4999,0.007082,-0.191109,0.964141,-2089.70,-97.00,242.95
51,5099,-0.015697,-0.155993,0.918690,-1957.70,441.00,117.95
52,5209,0.006084,-0.152676,0.934073,-1514.69,-545.99,2573.96
53,5309,-0.000524,-0.139492,0.939403,122.31,-43.99,1207.96
54,5409,-0.002936,-0.113272,0.950012,-69.69,1.01,-161.04
55,5519,-0.002020,-0.094281,0.956961,9.31,6.01,-7.04
56,5619,-0.001956,-0.081306,0.964095,-0.68,5.02,-58.03
57,5719,-0.003604,-0.069087,0.969627,-13.69,-2.99,-17.04
58,5819,-0.003265,-0.058078,0.974440,4.31,-1.99,3.96
59,5929,-0.003106,-0.050350,0.978200,-3.69,2.01,0.96
60,6029,-0.007676,-0.043983,0.980775,11.30,3.00,-27.05
61,6129,-0.006672,-0.038809,0.983878,11.31,2.01,117.96
62,6239,-0.002449,-0.031958,0.985985,-10.69,14.01,-42.04
63,6339,-0.003181,-0.027983,0.988381,10.31,2.01,-17.04
64,6439,-0.002247,-0.024129,0.990069,-9.70,9.00,1.95
65,6539,-0.002716,-0.020212,0.991632,3.31,0.01,-30.04
66,6639,-0.003408,-0.018055,0.992741,3.30,4.00,18.95
67,6749,-0.001048,-0.018235,0.994690,-27.69,-19.99,16.96
68,6849,0.003576,-0.012089,0.960715,-7947.70,-613.00,1502.95
69,6949,0.008623,-0.027703,0.953974,-10959.69,497.01,-401.04
70,7049,-0.004664,-0.068404,0.993818,-1315.70,-213.00,255.95
71,7159,-0.003087,-0.102651,0.985590,-754.69,-167.99,-124.04
72,7259,-0.004034,-0.137127,0.983211,-59.70,11.00,-67.05
73,7359,-0.002606,-0.164160,0.979650,-10.69,8.01,6.96
74,7459,-0.001556,-0.186718,0.974243,16.31,-5.99,-12.04
75,7569,-0.000518,-0.206185,0.970563,-21.69,-3.99,11.96
76,7669,0.000384,-0.222603,0.967673,-5.68,2.02,-4.03
77,7769,-0.030637,-0.223888,0.992298,10378.31,-1686.99,-544.04
78,7869,-0.031060,-0.187059,0.957839,16317.30,2381.01,-667.04
79,7979,-0.023801,-0.121001,1.027829,3611.31,572.01,206.96
80,8079,-0.016936,-0.086916,0.978245,-2786.70,400.00,389.95
81,8179,-0.036497,-0.086179,0.986232,-2586.68,-408.98,2408.97
82,8289,-0.039684,-0.091045,1.003569,-91.68,-17.98,878.97
83,8389,-0.036350,-0.071231,1.002466,-44.68,22.02,-197.03
84,8489,-0.033461,-0.059205,1.000815,-0.68,-4.98,-11.03
85,8589,-0.027582,-0.050704,1.000528,-2.69,8.01,2.96
86,8689,-0.024232,-0.042104,1.000852,7.31,14.01,1.96
87,8799,-0.020141,-0.036352,1.001237,-9.71,-1.01,8.94
88,8899,-0.016406,-0.030272,1.000978,-3.69,6.01,-15.04
89,8999,-0.013763,-0.025800,1.000429,12.31,1.01,-8.04
90,9099,-0.011205,-0.021650,1.000145,-3.69,0.01,-14.04
91,9199,-0.009744,-0.018691,1.000215,2.31,5.01,-12.04
92,9309,-0.008229,-0.015388,1.000439,-1.70,0.00,-1.05
