sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
8,699,0.016329,0.022976,0.998991,117.05,-209.80,663.70
9,799,0.013858,0.021003,1.001968,181.06,-99.79,272.71
10,899,0.019228,0.027511,1.002246,353.05,-74.80,17.70
11,999,-0.006531,0.016819,0.994663,402.04,-70.81,369.69
12,1109,-0.003523,0.015879,1.003708,1836.04,298.19,880.69
13,1209,-0.000142,0.016655,1.019161,5767.05,1413.20,1970.70
14,1309,-0.001864,0.039268,1.008180,5658.05,1162.20,3236.70
15,1419,0.001780,0.063617,1.000495,6772.03,-284.82,2131.68
16,1519,0.019655,0.108630,0.996727,6590.06,-604.79,1206.71
17,1619,0.030033,0.161978,0.936890,7258.05,-2582.80,-3219.30
18,1719,0.032153,0.209632,0.932739,11992.06,-1480.79,-3418.29
19,1829,0.017035,0.264035,0.924632,11611.05,805.20,-422.30
20,1929,0.019713,0.344189,0.854040,9607.06,1088.21,1258.71
21,2029,0.034001,0.421805,0.784258,803.07,-1000.78,431.72
22,2139,0.037485,0.476060,0.759368,-1222.95,349.20,-722.30
23,2239,0.030027,0.521316,0.742257,-705.96,33.19,-772.31
24,2339,0.022809,0.560021,0.726816,250.07,324.22,33.72
25,2439,0.022643,0.593855,0.710652,705.06,196.21,169.71
26,2539,0.020671,0.625745,0.689094,578.06,351.21,-131.29
27,2649,0.013905,0.649866,0.679302,8.05,-90.80,-73.30
28,2749,0.015404,0.671102,0.670191,41.06,-168.79,-5.29
29,2849,0.012650,0.690452,0.659408,-659.94,43.21,26.71
30,2949,0.008277,0.704794,0.652879,-703.95,22.20,110.70
31,3049,0.010016,0.715539,0.651321,-220.95,-245.80,-43.30
32,3159,0.008693,0.730897,0.633022,-1315.95,734.20,366.70
33,3259,0.007824,0.738861,0.626917,-2610.95,25.20,84.70
34,3359,0.008862,0.734003,0.646392,-2537.94,87.21,81.71
35,3469,-0.004757,0.733518,0.643975,-5101.95,3248.20,1061.70
36,3569,0.000457,0.718018,0.653439,-10223.94,-339.79,277.71
37,3669,0.009302,0.687374,0.669796,-12339.95,-467.80,-200.30
38,3769,0.012133,0.632946,0.715432,-11026.94,-417.79,-1448.29
39,3879,0.008075,0.557989,0.756859,-6936.95,-934.80,-1732.30
40,3979,0.029364,0.487812,0.813752,-4116.93,-1352.78,-3510.28
41,4079,0.028215,0.425709,0.844038,-4938.93,-812.78,-1896.28
42,4189,0.032768,0.347597,0.875220,69.05,509.20,872.70
43,4289,0.030613,0.293927,0.900515,282.04,-414.81,1102.69
44,4389,0.038176,0.249938,0.920588,-207.95,264.20,678.70
45,4489,0.015856,0.198448,0.958561,-351.94,409.21,-108.29
46,4589,0.006974,0.168689,0.965881,116.06,-104.79,-213.29
47,4699,-0.001620,0.142149,0.964687,100.05,139.20,128.70
48,4799,-0.024214,0.122977,0.989106,297.07,-81.78,213.72
49,4899,-0.019743,0.106279,0.992210,-42.93,61.22,-171.28
50,4999,-0.015064,0.095820,0.992779,85.05,-30.80,-305.30
1,0,0.000600,0.004110,1.000371,-3.95,7.20,0.70
2,99,0.000176,0.007823,0.999680,-1.96,0.19,24.69
3,199,0.000567,0.010082,0.999623,4.05,2.20,-0.30
4,299,0.000386,0.012423,0.999740,-12.96,-3.81,32.69
5,399,0.000306,0.014248,0.999638,-2.95,0.20,12.70
6,499,0.000311,0.015855,0.999386,-9.94,4.21,21.71
7,599,0.000022,0.016963,0.998971,-5.96,1.19,29.69
8,699,0.001699,0.018089,0.998672,-5.96,5.19,13.69
9,799,-0.004162,0.019229,0.996826,4.05,-5.80,-35.30
10,899,-0.002608,0.021553,0.996978,83.05,-32.80,119.70
11,999,0.000709,0.022943,0.997125,98.04,-89.81,-188.31
12,1109,-0.003906,0.028537,0.986648,578.05,-529.80,-1118.30
13,1209,-0.001896,0.028384,0.989572,91.05,63.20,-36.30
14,1309,0.002852,0.027870,0.994620,206.05,42.20,59.70
15,1409,0.002970,0.028294,0.992961,311.05,-225.80,-636.30
16,1509,0.003051,0.027427,1.004953,876.05,22.20,140.70
17,1619,0.010774,0.027569,1.022306,4040.04,1770.19,2206.69
18,1719,0.031951,0.044390,1.047054,8211.06,309.21,-901.29
19,1819,0.026477,0.077821,1.029363,9316.05,-4444.80,-4221.30
20,1919,0.017649,0.111768,1.017841,9399.05,-2177.80,-1896.30
21,2029,0.017250,0.157468,0.998672,12447.04,1071.19,221.69
22,2129,0.019620,0.224621,0.954198,12702.05,2183.20,699.70
23,2229,0.018578,0.302374,0.881551,9492.04,1940.19,525.69
24,2329,0.013571,0.387232,0.810572,5918.04,1945.19,537.69
25,2439,0.009755,0.461541,0.753353,1193.04,296.19,204.69
26,2539,0.014311,0.519137,0.719072,125.04,-274.81,-106.31
27,2639,0.016372,0.568423,0.690611,256.05,304.20,-131.30
28,2739,0.013601,0.612824,0.661402,184.04,203.19,-122.31
29,2849,0.012124,0.648424,0.640914,-124.95,130.20,39.70
30,2949,0.006401,0.679855,0.620844,-497.96,313.19,-43.31
31,3049,0.002105,0.704447,0.605524,-739.95,312.20,214.70
32,3159,0.003707,0.724856,0.596292,-270.97,-4.82,-3.32
33,3259,0.002927,0.744017,0.584179,-792.96,-172.81,113.69
34,3359,0.007520,0.754957,0.582763,-952.95,-448.80,-62.30
35,3459,0.003714,0.764622,0.581707,-1323.95,-230.80,-138.30
36,3559,0.011026,0.776627,0.579600,-3507.97,2695.18,142.68
37,3669,-0.015809,0.771799,0.559773,-9043.96,-82.81,46.69
38,3769,-0.016152,0.754987,0.585382,-8331.96,-643.81,64.69
39,3869,-0.021534,0.730956,0.609091,-10658.97,1264.18,857.68
40,3969,-0.022850,0.684583,0.634023,-9466.97,-87.82,-58.32
41,4079,-0.011571,0.622737,0.702200,-7369.96,-1263.81,-1894.31
42,4179,-0.002406,0.561982,0.757293,-8130.96,-477.81,-982.31
43,4279,-0.017540,0.478498,0.817838,-6091.96,490.19,350.69
44,4379,-0.020663,0.424218,0.840077,-4217.97,289.18,957.68
45,4489,-0.025057,0.356638,0.870735,-287.97,240.18,1030.68
46,4589,-0.019637,0.306355,0.886816,51.03,-20.82,-95.32
47,4689,-0.022189,0.263284,0.903707,5.04,4.19,227.69
48,4789,-0.021300,0.223415,0.915263,62.03,14.18,-6.32
49,4899,-0.022650,0.191486,0.928235,28.05,60.20,-49.30
50,4999,-0.025684,0.163284,0.938181,97.05,1.20,-311.30
1,0,0.012703,0.000850,0.999877,6.04,-177.81,462.69
2,99,0.009859,0.001847,0.999790,-6.98,-1.83,19.67
3,199,0.008119,0.003629,0.999424,-8.98,10.17,-6.33
4,299,0.006915,0.005290,0.999277,-2.97,-0.82,83.68
5,399,0.005433,0.006298,0.999702,-9.97,34.18,143.68
6,499,-0.003718,-0.005790,1.010591,-160.98,83.17,1161.67
7,599,-0.003202,-0.000849,1.008861,36.01,62.16,535.66
8,699,-0.006443,0.004377,1.005266,-28.97,-101.82,337.68
9,799,-0.004658,0.001347,1.005342,-66.99,79.16,1386.66
10,899,-0.005246,0.009741,1.000389,508.02,-470.83,-1380.33
11,999,-0.020668,0.000487,1.007513,2791.04,139.19,243.69
12,1109,-0.024000,0.002363,1.015308,6449.02,730.17,1952.67
13,1209,-0.013593,0.039131,0.998039,5624.01,584.16,2594.66
14,1309,-0.004363,0.084209,0.971000,2318.01,7.16,-64.34
15,1419,0.001102,0.100809,1.011866,10012.03,-388.82,-911.32
16,1519,-0.006795,0.158316,0.974844,13521.04,-2197.81,-1465.31
17,1619,0.007861,0.215545,0.946066,11885.02,-2385.83,-1511.33
18,1719,0.007978,0.274426,0.928233,10927.04,-1205.81,-1021.31
19,1829,0.004506,0.369794,0.842415,6670.02,1391.17,1090.67
20,1929,0.016203,0.444209,0.787560,695.03,693.18,727.68
21,2029,0.024407,0.503599,0.746977,-853.97,459.18,-493.32
22,2139,0.022151,0.552542,0.720903,-1024.96,168.19,-863.31
23,2239,0.013880,0.592715,0.701926,-416.98,-2.83,-365.33
24,2339,0.014448,0.625215,0.686474,205.03,42.18,83.68
25,2439,0.011727,0.654908,0.667810,202.02,181.17,20.67
26,2539,0.010457,0.681613,0.650754,-274.99,103.16,223.66
27,2649,0.011191,0.702682,0.638748,-743.97,-85.82,-43.32
28,2749,0.010844,0.718375,0.633175,-233.98,-212.83,-72.33
29,2849,0.012637,0.731806,0.629280,-653.98,-950.83,-341.33
30,2949,0.020002,0.744027,0.621905,-187.97,-392.82,-8.32
31,3059,0.021080,0.754727,0.613860,-1760.98,-266.83,-47.33
32,3159,0.019158,0.758585,0.613796,-2732.97,450.18,195.68
33,3259,0.015309,0.755383,0.624893,-2615.97,-45.82,44.68
34,3359,0.016378,0.755297,0.630096,-1655.96,1.19,194.69
35,3469,0.010492,0.753156,0.622745,-5747.98,3936.17,1161.67
36,3569,-0.001322,0.731194,0.623729,-10893.97,-658.82,-47.32
37,3669,0.011378,0.685463,0.657890,-12132.97,-755.82,-441.32
38,3769,0.014043,0.624381,0.714723,-11535.96,-100.81,-134.31
39,3879,0.018579,0.552448,0.748328,-6736.97,-394.82,-537.32
40,3979,0.024302,0.492056,0.785040,-2907.97,-469.82,-869.32
41,4079,0.018253,0.440155,0.813663,-2532.97,-343.82,-664.32
42,4189,0.015108,0.379687,0.840777,-2597.98,-19.83,-387.33
43,4289,0.009284,0.326203,0.867723,-1613.98,-106.83,1.67
44,4389,0.013637,0.280595,0.895370,-595.96,-294.81,-220.31
45,4489,0.014846,0.243164,0.912186,-1124.96,-108.81,-389.31
46,4589,0.008733,0.208803,0.928751,-108.97,124.18,746.68
47,4699,0.009524,0.176465,0.940853,0.02,40.17,96.67
48,4799,0.001499,0.153006,0.949529,96.03,-28.82,-320.32
49,4899,-0.003711,0.131180,0.963714,326.03,21.18,71.68
50,4999,-0.018192,0.117260,0.966965,101.02,4.17,-184.33
1,0,-0.001341,0.003816,0.999913,-6.97,1.18,1.68
2,99,-0.001438,0.006877,0.999840,6.03,-13.82,12.68
3,199,-0.001703,0.009351,0.999649,-2.97,12.18,-4.32
4,299,-0.002277,0.011801,0.999468,-14.99,0.16,20.66
5,399,-0.002800,0.014415,0.999150,0.02,-4.83,6.67
6,499,-0.003209,0.015739,0.998898,-10.98,27.17,22.67
7,599,-0.005900,0.018092,0.999160,2.02,2.17,36.67
8,699,-0.005808,0.021263,0.999712,-19.99,31.16,59.66
9,799,-0.006150,0.022971,0.996830,-79.97,-181.82,290.68
10,899,-0.006477,0.022407,0.997878,105.02,-21.83,-46.33
11,999,0.008167,0.025096,0.995729,578.01,-813.84,-1899.34
12,1109,0.006351,0.027437,0.996521,179.02,-307.83,-599.33
13,1209,-0.004696,0.021113,1.008730,1224.01,-254.84,-794.34
14,1309,-0.008373,0.017643,1.012607,3541.01,487.16,1232.66
15,1419,-0.002526,0.039723,1.002737,7239.01,-1432.84,-2117.34
16,1519,0.007516,0.072627,1.013739,11553.03,117.18,-529.32
17,1619,0.006530,0.113065,1.010566,15806.02,798.17,472.67
18,1719,0.013236,0.183839,0.968080,13188.02,-504.83,-370.33
19,1829,0.006778,0.273495,0.900565,6608.02,350.17,-47.33
20,1929,0.005518,0.351826,0.852405,2932.01,467.16,134.66
21,2029,0.006937,0.413831,0.823700,1308.01,593.16,372.66
22,2139,0.008675,0.470324,0.793278,2186.01,1036.16,546.66
23,2239,0.010280,0.524972,0.753099,1618.02,718.17,268.67
24,2339,0.009374,0.573126,0.717666,500.01,385.16,118.66
25,2439,0.006992,0.612079,0.692602,110.02,-51.83,-49.33
26,2539,0.006982,0.645849,0.670637,342.01,341.16,181.66
27,2649,0.005398,0.675542,0.648672,-409.99,-278.84,-126.34
28,2749,0.004675,0.697155,0.637930,-6.98,61.17,42.67
29,2849,0.006093,0.718181,0.623105,-237.98,290.17,143.67
30,2949,0.008927,0.736072,0.609716,-1257.00,570.15,235.65
31,3049,0.011447,0.743387,0.611683,-2181.98,614.17,338.67
32,3159,0.018385,0.744808,0.627510,-1619.99,-205.84,-9.34
33,3259,0.016044,0.750117,0.624300,-1191.97,-741.82,-313.32
34,3359,0.012900,0.755637,0.621938,-1064.98,-298.83,2.67
35,3469,0.007536,0.766775,0.594552,-6581.98,3811.17,1254.67
36,3569,-0.006472,0.746029,0.593759,-13498.99,2601.16,1405.66
37,3669,-0.009900,0.695161,0.640015,-15522.98,917.17,1773.67
38,3769,0.003939,0.632423,0.703795,-9997.98,-881.83,-514.33
39,3879,0.001348,0.568054,0.756855,-4752.99,-755.84,-2212.34
40,3979,-0.002869,0.513286,0.794559,-5481.98,-1520.83,-2438.33
41,4079,-0.007333,0.447928,0.838105,-4357.00,-522.85,-1732.35
42,4189,-0.016895,0.393875,0.860069,28.02,132.17,561.67
43,4289,-0.018907,0.349285,0.859475,-204.99,-97.84,722.66
44,4389,-0.008093,0.308124,0.878068,-42.98,-135.83,-328.33
45,4489,-0.010564,0.270153,0.894440,-475.99,-805.84,-282.34
46,4589,-0.004041,0.242858,0.910938,77.01,315.16,225.66
47,4699,-0.000785,0.215940,0.921940,87.01,256.16,210.66
48,4799,-0.017207,0.200567,0.919591,55.01,-459.84,-95.34
49,4899,-0.009010,0.182739,0.930907,41.01,57.16,-94.34
50,4999,-0.006912,0.169087,0.939390,-9.96,-109.81,-173.31
1,0,-0.001195,0.012441,0.998980,42.02,65.17,12.67
2,99,-0.001021,0.023564,0.998588,-64.99,-135.84,20.66
3,199,-0.001184,0.033092,0.998310,-9.00,-98.85,50.65
4,299,0.001149,0.040551,0.998550,-69.98,-121.83,27.67
5,399,0.003151,0.045865,0.998150,67.02,175.17,5.67
6,499,-0.000403,0.052396,0.996546,-32.98,-52.83,42.67
7,599,-0.000018,0.057966,0.997527,-41.99,54.16,104.66
8,699,-0.000039,0.062517,0.996895,22.01,121.16,70.66
9,799,0.018126,0.056754,1.000296,-953.99,-1955.84,187.66
10,899,0.026791,0.054035,1.004852,837.01,877.16,-255.34
11,999,0.026961,0.061959,1.005759,1004.03,128.18,-1002.32
12,1109,0.014342,0.058935,1.020683,3521.01,679.16,978.66
13,1209,0.003214,0.076250,1.014949,10639.02,-3426.83,-2446.33
14,1309,0.036180,0.117847,0.992094,14162.01,-1485.84,-1158.34
15,1419,0.028367,0.177869,0.947618,12881.01,-608.84,-727.34
16,1519,0.025919,0.252307,0.905858,12027.99,-272.86,-186.36
17,1619,0.026439,0.334970,0.859120,9382.01,2066.16,580.66
18,1719,0.014997,0.414737,0.788869,5080.02,1431.17,1314.67
19,1829,0.026585,0.485212,0.732066,891.01,427.16,350.66
20,1929,0.028305,0.541710,0.694331,-317.00,-18.85,-363.35
21,2029,0.027021,0.586859,0.673829,-215.98,-76.83,-134.33
22,2139,0.031257,0.625492,0.653710,61.01,182.16,107.66
23,2239,0.032441,0.660051,0.632233,18.01,154.16,-198.34
24,2339,0.032202,0.687137,0.617933,-86.99,25.16,-498.34
25,2439,0.030333,0.712999,0.602335,199.00,790.15,-870.35
26,2539,0.029605,0.735201,0.591311,253.01,361.16,68.66
27,2649,0.022485,0.756489,0.572016,67.99,739.14,-26.36
28,2749,0.011929,0.777642,0.548950,-1119.98,695.17,312.67
29,2849,0.013559,0.785515,0.550035,-2624.99,-489.84,534.66
30,2949,0.021243,0.801546,0.531933,-4914.99,169.16,169.66
31,3049,0.016971,0.779832,0.558184,-11421.98,3026.17,-892.33
32,3159,-0.000759,0.754784,0.578868,-12129.00,1875.16,475.66
33,3259,-0.012718,0.707381,0.605183,-12537.01,228.14,430.64
34,3359,-0.025427,0.643927,0.664447,-9176.00,-2959.84,-2202.34
35,3469,-0.032202,0.565619,0.728664,-5695.99,-1071.84,-1596.34
36,3569,-0.040652,0.504954,0.771493,-3225.99,-1560.84,-541.34
37,3669,-0.042323,0.438942,0.821613,459.02,35.17,641.67
38,3769,-0.029992,0.396344,0.834239,-988.01,-911.86,748.64
39,3879,-0.004277,0.341514,0.881026,-1484.99,-209.84,713.66
40,3979,0.001248,0.315947,0.891937,-843.00,-210.85,753.65
41,4079,0.012573,0.284785,0.906906,382.00,98.15,-310.35
42,4189,0.013886,0.255936,0.923493,864.01,1506.16,-115.34
43,4289,0.016778,0.234729,0.931477,103.01,135.16,180.66
44,4389,0.021690,0.214944,0.941265,139.00,481.15,94.65
45,4489,0.007263,0.202101,0.943324,198.02,192.17,747.67
46,4589,0.009775,0.186296,0.952471,75.01,184.16,-53.34
47,4699,0.004037,0.176614,0.955632,-232.99,-179.84,25.66
48,4799,0.002126,0.165126,0.961761,-351.00,-752.85,10.65
49,4899,0.004548,0.155837,0.967501,-419.00,-857.85,-61.35
50,4999,0.009958,0.144004,0.973204,-224.00,-449.85,-16.35
1,0,-0.001122,0.001436,0.999694,3.02,-2.83,-7.33
2,99,-0.003413,0.001905,0.999085,-7.00,-0.85,6.65
3,199,-0.004023,0.002323,0.998604,-5.99,13.16,6.66
4,299,-0.004963,0.002641,0.999038,8.99,5.14,-14.36
5,399,-0.006258,0.003570,0.999516,0.98,-7.87,56.63
6,499,-0.007797,0.007271,0.999813,-19.01,-70.86,-8.36
7,599,-0.006157,0.003954,0.998692,169.00,-42.85,-182.35
8,699,-0.002291,0.007323,0.994773,344.00,170.15,-614.35
9,799,-0.003693,0.002057,1.004717,735.99,70.14,-51.36
10,899,-0.009077,-0.010256,1.020163,5377.98,72.13,1322.63
11,999,-0.005140,0.017730,1.013335,6781.99,540.14,3213.64
12,1109,0.006777,0.053237,0.991747,3967.99,555.14,1721.64
13,1209,0.020330,0.087830,0.981252,8185.00,-1793.85,-4126.35
14,1309,0.010317,0.124449,0.995055,8753.99,-1304.86,-2649.36
15,1419,0.010045,0.169510,0.984193,12874.00,722.15,379.65
16,1519,0.006281,0.238244,0.940426,12033.99,183.14,260.64
17,1619,0.007384,0.321972,0.880958,8267.99,-461.86,-273.36
18,1719,0.012569,0.397554,0.821841,3274.99,911.14,378.64
19,1829,0.009580,0.463557,0.778276,868.00,-247.85,-48.35
20,1929,0.007807,0.521325,0.739010,624.97,40.12,57.62
21,2029,0.002711,0.570484,0.705910,175.99,48.14,0.64
22,2139,0.001622,0.612213,0.679679,-1.00,-147.85,-50.35
23,2239,0.001208,0.647116,0.657199,-139.02,-16.87,26.63
24,2339,0.000764,0.676014,0.639318,-211.01,-81.86,-29.36
25,2439,-0.000601,0.701749,0.622270,-277.02,29.13,60.63
26,2539,-0.002293,0.723038,0.607578,-354.02,-349.87,-197.37
27,2649,-0.001845,0.740181,0.598184,-211.01,-287.86,-150.36
28,2749,0.003718,0.753819,0.591664,-777.01,-1337.86,-677.36
29,2849,-0.001771,0.759607,0.597511,-495.01,-1161.86,-591.36
30,2949,0.003927,0.773793,0.582047,-921.01,-38.86,16.64
31,3059,-0.003608,0.782810,0.569451,-6471.02,3100.13,1852.63
32,3159,-0.011496,0.771560,0.562169,-14100.02,-575.87,-297.37
33,3259,-0.023638,0.727482,0.583903,-17973.02,60.13,295.63
34,3359,-0.030554,0.660426,0.637752,-11962.02,-142.87,-180.37
35,3469,-0.011511,0.583562,0.724485,-4338.02,-19.87,-1808.37
36,3569,-0.020630,0.534725,0.742563,-5126.01,546.14,566.64
37,3669,-0.019025,0.472559,0.776294,-4227.01,118.14,-1866.36
38,3769,-0.026302,0.403916,0.814853,-3596.01,111.14,-1414.36
39,3879,0.015540,0.335573,0.863705,-850.00,302.15,-1043.35
40,3979,0.008809,0.293465,0.881279,-69.01,-2.86,346.64
41,4079,0.007866,0.252291,0.902223,-151.00,-51.85,590.65
42,4189,0.005655,0.219856,0.913598,171.99,2.14,-139.36
43,4289,-0.001278,0.189320,0.917646,-1.01,45.14,100.64
44,4389,-0.011419,0.171311,0.922661,15.99,-607.86,-530.36
45,4489,-0.012257,0.151701,0.933882,41.01,60.16,191.66
46,4589,-0.015459,0.133274,0.942595,-387.01,-715.86,270.64
47,4699,-0.017760,0.116953,0.948702,45.00,137.15,117.65
48,4799,-0.017794,0.101669,0.956786,-10.01,-1.86,110.64
49,4899,-0.016687,0.090564,0.963657,2.98,-1.87,36.63
50,4999,-0.015911,0.080575,0.968582,-1.01,32.14,-29.36
1,0,-0.001690,0.004457,0.999272,34.99,-24.86,-50.36
2,99,-0.001114,0.004967,1.000100,47.98,18.13,-217.37
3,199,-0.003717,0.007470,1.000419,24.98,-8.87,-33.37
4,299,-0.004539,0.010275,1.000232,-9.02,62.13,-13.37
5,399,-0.005952,0.012128,1.000073,0.98,15.13,-28.37
6,499,-0.008563,0.014381,1.000232,-6.02,24.13,85.63
7,599,-0.011533,0.008751,1.008569,22.97,-113.88,454.62
8,699,-0.013837,0.013598,1.007361,-41.01,-22.86,210.64
9,799,-0.015576,0.017315,1.007342,80.99,15.14,263.64
10,899,-0.013575,0.024960,0.998701,615.98,299.13,-344.37
11,999,-0.021597,0.028822,0.992455,528.98,368.13,446.63
12,1109,-0.019829,0.025055,1.007434,1446.98,54.13,10.63
13,1209,-0.003750,0.032418,1.026538,5933.98,-876.87,-777.37
14,1309,-0.003212,0.055449,1.007602,5197.98,-2727.87,-2904.37
15,1419,-0.009456,0.064150,1.010989,10678.98,1038.13,103.63
16,1519,-0.016210,0.101299,0.998505,15673.98,1264.13,1103.63
17,1619,-0.008841,0.167172,0.952115,14560.98,2614.13,1558.63
18,1719,0.000829,0.248506,0.894355,10480.97,3528.12,1283.62
19,1829,-0.004227,0.329542,0.856208,5758.99,916.14,435.64
20,1929,-0.010960,0.413272,0.788774,2469.98,566.13,597.63
21,2029,-0.009706,0.481146,0.743045,300.99,-394.86,-140.36
22,2139,-0.010417,0.534152,0.715052,-50.01,-83.86,-26.36
23,2239,-0.012852,0.580691,0.687944,308.99,1.14,-27.36
24,2339,-0.014427,0.621786,0.661936,157.99,-229.86,-92.36
25,2439,-0.015620,0.657706,0.638401,85.99,-144.86,-68.36
26,2539,-0.016066,0.686206,0.620721,-186.02,-69.87,60.63
27,2649,-0.016262,0.712646,0.602782,-368.02,-179.87,-24.37
28,2749,-0.015770,0.733582,0.590317,-712.01,-341.86,-152.36
29,2849,-0.015150,0.749931,0.582817,-1168.01,-758.86,-315.36
30,2949,-0.014714,0.763755,0.573182,-1645.01,-294.86,-167.36
31,3059,-0.010865,0.769902,0.575100,-2242.01,-367.86,-237.36
32,3159,-0.015613,0.772930,0.578909,-2438.01,469.14,132.64
33,3259,-0.014815,0.772811,0.582915,-5130.02,3337.13,1116.63
34,3359,-0.022322,0.756305,0.595238,-11757.03,-966.87,-282.37
35,3469,0.007772,0.725227,0.604376,-16199.01,-811.86,-124.36
36,3569,0.009676,0.634376,0.703000,-15556.02,-1356.87,-2532.37
37,3669,0.015982,0.545031,0.800454,-5037.02,528.13,-720.37
38,3769,0.001897,0.489467,0.808491,-2561.02,-1114.87,81.63
39,3879,0.000086,0.436837,0.830648,-5842.02,-1765.87,-2373.37
40,3979,-0.032508,0.371794,0.843128,-75.04,-438.89,354.61
41,4079,-0.036866,0.317460,0.868860,-232.01,-1380.86,369.64
42,4189,-0.010633,0.275378,0.880790,227.98,165.13,179.63
43,4289,-0.010692,0.239022,0.898878,-45.01,-40.86,14.64
44,4389,-0.011805,0.207076,0.919378,-91.04,-82.89,-144.39
45,4489,-0.007238,0.180947,0.929682,38.99,35.14,147.64
46,4589,-0.006378,0.167362,0.932617,650.98,-156.87,-429.37
47,4699,-0.012477,0.149772,0.941227,141.98,455.13,298.63
48,4799,-0.004093,0.130774,0.951439,-22.00,-63.85,485.65
49,4899,-0.007806,0.116109,0.958673,13.00,-4.85,80.65
50,4999,-0.012427,0.104028,0.963247,-40.01,-87.86,77.64
1,0,-0.004822,0.003651,0.997697,-239.02,-519.87,-175.37
2,99,-0.012326,0.006021,0.996838,-26.03,-52.88,-71.38
3,199,-0.014128,0.007633,0.997976,15.97,10.12,-36.38
4,299,-0.016812,0.010981,0.996819,-11.04,0.11,0.61
5,399,-0.017264,0.013314,0.996934,-3.05,19.10,43.60
6,499,-0.016970,0.015388,0.996537,-53.04,-105.89,-13.39
7,599,-0.012764,0.017225,0.998031,11.98,-46.87,73.63
8,699,-0.010050,0.033966,0.986429,67.96,54.11,464.61
9,799,-0.019114,0.032174,0.988542,-112.02,21.13,161.63
10,899,-0.017627,0.035979,0.989075,166.96,54.11,-53.39
11,999,-0.016637,0.031284,0.995662,641.97,527.12,365.62
12,1109,-0.031726,0.017553,1.017539,5745.97,707.12,2698.62
13,1209,-0.031954,0.036899,1.007057,8979.97,542.12,4306.62
14,1309,-0.020942,0.083227,0.975131,7835.96,222.11,2516.61
15,1419,-0.016215,0.138608,0.950685,3301.96,-328.89,18.61
16,1519,-0.017414,0.170723,0.953582,3291.97,-531.88,-556.38
17,1619,-0.007887,0.204667,0.966903,9494.97,257.12,1268.62
18,1719,0.004422,0.267284,0.943472,10387.97,-902.88,-2019.38
19,1829,-0.004505,0.329005,0.906307,10400.97,-2449.88,-2412.38
20,1929,-0.018979,0.390348,0.857121,11692.96,-407.89,53.61
21,2029,-0.015004,0.479953,0.755565,7159.96,1510.11,985.61
22,2139,-0.002085,0.548885,0.689018,-542.04,298.11,-409.39
23,2239,-0.003225,0.598011,0.662336,-1170.02,-668.87,-416.37
24,2339,-0.004871,0.639529,0.637239,590.97,-262.88,-46.38
25,2439,-0.006179,0.679068,0.606001,805.98,-542.87,-155.37
26,2539,-0.004600,0.713280,0.577013,441.96,-426.89,-128.39
27,2649,-0.006022,0.741921,0.554662,80.96,-432.89,-116.39
28,2749,-0.004722,0.767127,0.535077,-414.03,-110.88,128.62
29,2849,0.000081,0.786610,0.521287,-1763.03,-820.88,-293.38
30,2949,-0.001531,0.801340,0.508613,-3247.04,-726.89,-345.39
31,3059,0.002190,0.805731,0.518678,-3579.03,-1064.88,-566.38
32,3159,-0.000251,0.805856,0.524395,-6515.03,2519.12,1150.62
33,3259,0.002673,0.796898,0.532074,-10694.04,3536.11,2166.61
34,3359,0.006312,0.782656,0.536789,-12139.03,2484.12,588.62
35,3469,0.009296,0.724462,0.590674,-12918.03,-807.88,-1649.38
36,3569,0.013241,0.641672,0.683681,-6800.05,-1963.90,-4462.40
37,3669,0.002661,0.586114,0.715020,-2255.03,586.12,-851.38
38,3769,0.003226,0.540483,0.724501,-5574.04,-628.89,-1588.39
39,3879,0.000483,0.476739,0.750907,-9542.04,-808.89,-1797.39
40,3979,0.104664,0.288834,0.945050,-1581.03,-4389.88,-1432.38
41,4079,0.091302,0.255221,0.951502,-262.01,-798.86,2557.64
42,4189,0.085804,0.211360,0.959990,32.96,-1112.89,-189.39
43,4289,0.069741,0.181805,0.960429,17.98,-219.87,-166.37
44,4389,0.058339,0.151977,0.967046,-11.04,49.11,57.61
45,4489,0.047440,0.128290,0.969888,23.98,18.13,101.63
46,4589,0.040409,0.108065,0.973786,4.97,1.12,138.62
47,4699,0.032876,0.087980,0.978107,13.95,-37.90,165.60
48,4799,0.037093,0.072922,0.980443,-0.03,0.12,53.62
49,4899,0.025297,0.061514,0.982758,26.96,-57.89,373.61
50,4999,0.023199,0.050097,0.985422,32.98,0.13,39.63
1,0,-0.000886,0.000025,0.999986,-2.04,2.11,1.61
2,99,-0.000338,-0.000650,1.000084,2.96,13.11,4.61
3,199,-0.001155,-0.002212,1.000057,2.95,16.10,-15.40
4,299,-0.001483,-0.002405,1.000180,6.95,10.10,0.60
5,399,-0.003043,-0.003264,0.999645,0.97,10.12,-77.38
6,499,-0.006567,-0.000204,0.999739,-4.04,26.11,65.61
7,599,-0.003757,-0.000533,1.000918,-43.03,10.12,-52.38
8,699,-0.002669,-0.001234,0.997855,55.97,106.12,-422.38
9,799,-0.001690,0.000789,0.998858,48.95,-37.90,49.60
10,899,-0.000748,0.004943,0.998612,103.95,25.10,-14.40
11,999,-0.013203,0.004923,0.990988,68.97,-0.88,-202.38
