sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
43,4289,-0.089192,0.026005,0.971627,301.85,-183.35,3077.20
44,4389,-0.064040,0.017959,0.983040,-583.14,-296.34,-1006.79
45,4489,-0.057528,0.016631,0.986716,30.86,18.66,-208.79
46,4589,-0.047929,0.015868,0.988083,12.83,-27.37,155.18
47,4699,-0.041381,0.014067,0.989941,13.86,-15.34,65.21
48,4799,-0.036327,0.013378,0.992252,2.85,-7.35,-85.80
49,4899,-0.031813,0.014037,0.993796,4.85,-17.35,-22.80
50,4999,-0.028158,0.013975,0.995035,15.85,-22.35,59.20
1,0,0.000201,0.074205,0.982712,-61.16,43.64,-106.81
2,99,-0.001935,0.135101,0.968713,27.84,-39.36,48.19
3,199,0.000661,0.187851,0.955238,7.84,-46.36,31.19
4,299,-0.001141,0.232871,0.944280,-94.16,33.64,-60.81
5,399,-0.002161,0.273244,0.935661,26.85,-81.35,99.20
6,499,-0.003430,0.306848,0.927236,-72.14,-1.34,-37.79
7,599,-0.006852,0.334477,0.919453,-30.13,-9.33,5.22
8,699,-0.007784,0.359463,0.910914,9.85,-32.35,44.20
9,799,-0.009327,0.380261,0.904700,-79.16,5.64,-57.81
10,899,-0.010748,0.398526,0.899986,54.85,-40.35,65.20
11,999,-0.011352,0.414106,0.895264,10.84,4.64,-28.81
12,1109,-0.013055,0.426690,0.891123,-3.16,-5.36,-19.81
13,1209,-0.013368,0.438484,0.886504,33.85,-27.35,31.20
14,1309,-0.014165,0.447521,0.884061,-25.16,3.64,-23.81
15,1419,-0.014530,0.452603,0.881600,37.85,-31.35,53.20
16,1519,0.108371,0.451062,0.854606,-31738.14,-463.34,173.21
17,1619,0.061609,0.442868,0.838619,-19216.15,2207.65,-1046.80
18,1719,0.065277,0.357937,0.870276,-9805.14,-6852.34,-3228.79
19,1829,0.029723,0.272947,0.921574,-3473.13,-1288.33,-3064.78
20,1929,0.012484,0.223575,0.938901,79.87,203.67,-84.78
21,2029,0.008615,0.181810,0.949620,-37.15,-48.35,-20.80
22,2139,0.003276,0.145120,0.957540,20.85,10.65,-19.80
23,2239,-0.000438,0.114226,0.964876,11.86,-11.34,-18.79
24,2339,-0.003705,0.088351,0.970526,4.85,-23.35,3.20
25,2439,-0.018237,0.074304,0.973590,17.86,-160.34,-10.79
26,2539,-0.070214,0.062711,0.981650,-2630.14,-10486.34,2385.21
27,2649,-0.037581,0.005891,0.980957,-4959.15,-18058.35,9669.20
28,2749,0.045454,-0.054912,0.998404,5615.84,-12397.36,8746.19
29,2849,0.134748,-0.077572,0.981923,2690.85,2154.65,7654.20
30,2949,0.180252,-0.085389,0.967841,629.86,8982.66,6716.21
31,3059,0.190952,-0.105254,0.966875,-1756.15,3289.65,1388.20
32,3159,0.144328,-0.208456,1.124331,3555.85,8675.65,2873.20
33,3259,0.141575,-0.197757,1.108608,7164.85,10416.65,774.20
34,3359,0.138612,-0.190110,1.084569,13665.85,19381.65,2340.20
35,3469,0.140415,-0.166783,1.053789,2699.84,1595.64,-2083.81
36,3569,0.062553,-0.110480,1.026455,483.85,-217.35,-1239.80
37,3669,0.003329,-0.073975,1.010637,66.86,43.66,-40.79
38,3769,-0.035898,-0.015627,0.991076,3778.85,4038.65,-1971.80
39,3879,-0.056240,0.069382,0.887199,-6918.15,10657.65,-2849.80
40,3979,-0.160707,0.059059,0.909445,-2927.15,-5453.35,-2515.80
41,4079,-0.235130,0.060026,0.904897,-1645.15,-9745.35,1195.20
42,4189,-0.204383,0.088936,0.831709,-520.14,-8077.34,2950.21
43,4289,-0.147597,0.033657,0.896152,745.85,-893.35,5112.20
44,4389,-0.124560,0.021167,0.918501,-601.15,-735.35,-623.80
45,4489,-0.101519,0.022690,0.931382,166.85,193.65,-51.80
46,4589,-0.084149,0.018785,0.943155,42.86,30.66,-58.79
47,4699,-0.072003,0.017608,0.952521,11.85,-13.35,4.20
48,4799,-0.062796,0.016516,0.959823,12.84,-19.36,75.19
49,4899,-0.053890,0.014269,0.966322,0.84,-20.36,-17.81
50,4999,-0.044434,0.013256,0.971646,24.84,-1.36,-23.81
1,0,-0.003259,0.072722,0.982144,-50.15,-17.35,-1.80
2,99,-0.005352,0.134592,0.966509,0.88,-38.32,42.23
3,199,-0.007625,0.186631,0.953385,-47.13,-4.33,-19.78
4,299,-0.009428,0.231048,0.942851,12.90,-20.30,34.25
5,399,-0.010998,0.269132,0.934538,-2.14,-23.34,15.21
6,499,-0.056626,0.293391,0.781025,-13032.13,507.67,153.22
7,599,-0.005321,0.382365,0.666652,-2896.12,7493.68,1315.23
8,699,-0.014575,0.370689,0.660053,-12286.11,864.69,-1157.76
9,799,-0.107529,0.309146,0.783534,-4643.12,4207.68,-250.77
10,899,-0.090484,0.261394,0.805821,-272.11,158.69,-260.76
11,999,-0.085059,0.212730,0.838644,-14.12,-7.32,-16.77
12,1109,-0.075211,0.172043,0.861471,26.88,-7.32,7.23
13,1209,-0.066107,0.136763,0.881387,12.88,-14.32,0.23
14,1309,-0.058681,0.107252,0.898646,12.88,-3.32,-17.77
15,1419,-0.053613,0.082332,0.914396,0.88,-15.32,12.23
16,1519,-0.070950,0.055454,0.966345,599.86,-2766.34,1607.21
17,1619,-0.049723,0.036107,0.919114,-5076.12,-14333.32,6316.23
18,1719,-0.072202,0.004152,0.868530,6405.89,-13021.31,7335.24
19,1829,-0.005267,-0.028649,0.865342,4637.88,-1297.32,8313.23
20,1929,0.072849,-0.055834,0.873545,2485.90,2054.70,5267.25
21,2029,0.100687,-0.076250,0.888464,-453.10,1003.70,704.25
22,2139,0.152051,-0.078405,0.871720,-719.13,16835.68,4479.22
23,2239,0.148214,-0.098750,0.883818,5770.88,7049.68,803.23
24,2339,0.136182,-0.114248,0.910636,8630.88,12104.68,802.23
25,2439,0.127767,-0.113615,0.906570,17287.88,24882.68,3020.23
26,2539,0.059347,-0.067027,0.888337,510.87,-845.33,-3425.78
27,2649,0.001648,-0.036087,0.891296,-67.13,-169.33,308.22
28,2749,-0.207266,0.048933,0.903003,-4087.11,-4951.31,-2569.76
29,2849,-0.258353,0.049424,0.917037,-10539.12,6417.68,-4279.77
30,2949,-0.292915,0.017906,0.929149,380.87,-7588.33,158.22
31,3059,-0.277724,0.004356,0.919541,-1285.10,-13827.30,2180.25
32,3159,-0.246502,0.015964,0.931626,-1178.11,-7019.31,2956.24
33,3259,-0.197495,-0.009398,0.947446,391.90,-439.30,1877.25
34,3359,-0.178527,-0.016912,0.946135,-777.11,-232.31,637.24
35,3469,-0.159053,-0.003140,0.952729,20.88,-40.32,-686.77
36,3569,-0.137117,-0.003316,0.959743,-3.11,4.69,-59.76
37,3669,-0.117244,-0.001781,0.966329,-0.10,0.70,-65.75
38,3769,-0.099986,0.000054,0.971853,-2.10,-17.30,-23.75
39,3879,-0.085060,0.002859,0.976384,12.89,-19.31,-13.76
40,3979,-0.073692,0.004822,0.980565,4.88,-15.32,10.23
41,4079,-0.063700,0.005813,0.983624,7.88,-11.32,-9.77
42,4189,-0.054126,0.006070,0.986462,10.88,-6.32,-21.77
43,4289,-0.046611,0.007148,0.988453,12.88,-22.32,-7.77
44,4389,-0.038959,0.007608,0.990915,5.89,-8.31,-9.76
45,4489,-0.035366,0.008328,0.991378,19.90,-21.30,-2.75
46,4589,-0.029237,0.008189,0.993072,8.89,-14.31,10.24
47,4699,-0.025748,0.008620,0.994365,6.88,-15.32,10.23
48,4799,-0.021702,0.008437,0.995976,8.88,-18.32,-13.77
49,4899,-0.018958,0.008886,0.996834,6.89,-16.31,-1.76
50,4999,-0.017195,0.009396,0.997983,8.87,-10.33,-16.78
1,0,-0.003112,0.075708,0.979929,-14.10,-10.30,-45.75
2,99,-0.006306,0.138026,0.960965,26.88,0.68,2.23
3,199,-0.007520,0.192902,0.946694,30.88,-5.32,16.23
4,299,-0.008589,0.238648,0.935150,18.88,-10.32,-2.77
5,399,-0.009150,0.276965,0.924312,11.87,-21.33,-27.78
6,499,-0.010175,0.310432,0.914972,-30.12,7.68,-14.77
7,599,-0.010937,0.338842,0.907069,-15.11,-3.31,-10.76
8,699,-0.011639,0.363229,0.900700,2.88,-18.32,17.23
9,799,-0.011229,0.382621,0.896549,43.88,-17.32,6.23
10,899,-0.012162,0.399617,0.893351,21.89,-17.31,-9.76
11,999,-0.012882,0.413679,0.890834,-0.10,-20.30,2.25
12,1109,-0.012872,0.426273,0.888328,-2.11,-14.31,-10.76
13,1209,-0.013320,0.436685,0.886253,-9.11,-16.31,5.24
14,1309,-0.013116,0.445644,0.884343,-21.13,-16.33,9.22
15,1419,-0.042679,0.449323,0.915660,-31836.11,-788.31,-34.76
16,1519,-0.054880,0.436026,0.905914,-18193.11,2877.69,-206.76
17,1619,0.057430,0.390061,0.896862,-11256.12,-9938.32,-2988.77
18,1719,0.035212,0.321200,0.947834,-4836.11,-828.31,-2459.76
19,1829,0.028320,0.268692,0.951829,215.89,173.69,-61.76
20,1929,0.022406,0.218457,0.961836,-19.12,-3.32,-56.77
21,2029,0.016885,0.177771,0.968491,18.87,-5.33,-1.78
22,2139,0.012137,0.142145,0.973728,15.88,-14.32,-14.77
23,2239,0.007773,0.112962,0.978069,12.90,-17.30,-0.75
24,2339,-0.016171,0.109158,0.973629,-318.11,-719.31,-44.76
25,2439,-0.065984,0.090049,0.971411,-7104.12,-17916.31,1232.23
26,2539,-0.020344,0.008182,1.013106,2449.89,-12813.31,4989.24
27,2649,0.090008,0.000484,0.957139,2903.88,-6340.32,6892.23
28,2749,0.147223,-0.016276,0.911143,2220.88,6242.68,6543.23
29,2849,0.181226,-0.045629,0.916265,518.89,1538.69,2357.24
30,2949,0.200478,-0.068637,0.919192,190.88,-469.32,-151.77
31,3059,0.237131,-0.071880,0.886468,-309.11,22124.69,5502.24
32,3159,0.229724,-0.097542,0.891191,6510.89,9161.69,1099.24
33,3259,0.199660,-0.099177,0.905019,10140.89,14124.69,1288.24
34,3359,0.285014,-0.119226,0.857026,-820.11,-1865.31,-5144.76
35,3469,0.195388,-0.064416,0.850271,618.89,-75.31,-1361.76
36,3569,0.119517,-0.035461,0.860021,88.89,96.69,-111.76
37,3669,0.048233,0.019070,0.823044,4927.88,4389.68,-1685.77
38,3769,0.047078,0.073826,0.888733,-623.11,7843.69,-932.76
39,3879,-0.074607,0.089681,0.886762,-4192.11,-1967.31,-2934.76
40,3979,-0.104852,0.101436,0.896000,-1039.11,-7980.31,571.24
41,4079,-0.023150,0.064278,0.959955,-1255.11,-13753.31,797.24
42,4189,-0.025829,0.036776,0.936058,-367.12,-1085.32,2102.23
43,4289,-0.002857,0.002982,0.974760,-76.12,-500.32,1355.23
44,4389,-0.008121,0.009816,0.977207,-177.10,-159.30,-37.75
45,4489,-0.006445,0.008959,0.979397,-22.12,-34.32,-61.77
46,4589,-0.005349,0.008048,0.982924,1.89,-31.31,13.24
47,4699,-0.004106,0.008006,0.986508,-2.12,-16.32,-3.77
48,4799,-0.003489,0.008538,0.988987,-4.10,-21.30,-17.75
49,4899,-0.003716,0.009320,0.991278,17.88,10.68,-33.77
50,4999,-0.003744,0.010387,0.993224,17.88,-13.32,40.23
1,0,-0.001976,0.073877,0.981174,40.91,-16.29,-22.74
2,99,-0.003326,0.136983,0.964898,-36.10,-11.30,2.25
3,199,-0.006214,0.191832,0.950056,-52.10,-17.30,-16.75
4,299,-0.006471,0.238325,0.936470,-77.11,-51.31,-23.76
5,399,-0.007000,0.278834,0.925214,-50.10,-25.30,-7.75
6,499,-0.009336,0.312955,0.914494,-19.09,-15.29,-5.74
7,599,-0.009857,0.342012,0.906040,-9.10,-9.30,-5.75
8,699,-0.010574,0.366198,0.900045,17.91,-7.29,1.26
9,799,-0.011202,0.386336,0.895682,32.92,-11.28,11.27
10,899,-0.012139,0.403819,0.892046,29.90,-17.30,-1.75
11,999,-0.013209,0.418642,0.888773,24.91,-14.29,1.26
12,1109,-0.013662,0.431352,0.886009,11.91,-12.29,-5.74
13,1209,-0.014065,0.441991,0.883037,0.91,-10.29,3.26
14,1309,0.005826,0.456051,0.732012,-7769.09,54.71,-761.74
15,1419,0.068986,0.466300,0.593900,3840.92,3373.72,789.27
16,1519,0.052689,0.424565,0.605374,-11963.08,95.72,-1690.73
17,1619,0.081609,0.338663,0.664804,-5032.09,6472.71,-516.74
18,1719,0.060855,0.262754,0.709917,-1240.09,-242.29,-491.74
19,1829,0.048066,0.210938,0.754196,-13.11,-64.31,0.24
20,1929,0.036994,0.170411,0.790149,7.92,-13.28,-15.73
21,2029,0.027510,0.135669,0.821789,14.90,5.70,-9.75
22,2139,0.018569,0.106231,0.848500,11.92,-15.28,-12.73
23,2239,0.011739,0.081208,0.871937,11.91,-17.29,-0.74
24,2339,0.008862,0.033846,0.930585,-4637.10,-6388.30,-289.75
25,2439,0.100387,0.004263,0.939420,-6678.10,-15294.30,5411.25
26,2539,0.041220,-0.013100,0.893720,2489.91,-7804.29,7535.26
27,2649,0.114744,-0.035916,0.882065,3203.91,-1065.29,6309.26
28,2749,0.175482,-0.051738,0.886460,2055.90,2218.70,3558.25
29,2849,0.196641,-0.070589,0.892466,-220.09,575.71,503.26
30,2949,0.268404,-0.071066,0.843573,100.92,10993.72,3258.27
31,3059,0.251930,-0.108478,0.863171,6045.91,10178.71,2265.26
32,3159,0.230677,-0.115228,0.884297,9210.92,12951.72,960.27
33,3259,0.205397,-0.101155,0.881729,18394.91,27522.71,5443.26
34,3359,0.143058,-0.068190,0.900383,249.92,-1183.28,-3228.73
35,3469,0.064417,-0.038797,0.901480,-27.10,-110.30,190.25
36,3569,-0.134466,0.050879,0.907009,-1884.10,-1664.30,-2296.75
37,3669,-0.165234,0.077152,0.863021,-10813.09,6998.71,-3968.74
38,3769,-0.254119,0.048050,0.880160,-1614.07,-7531.27,-902.72
39,3879,-0.273238,0.032194,0.867811,-1437.09,-14871.29,1254.26
40,3979,-0.210992,0.018222,0.899722,-1676.09,-7665.29,2418.26
41,4079,-0.159109,-0.013980,0.949808,430.91,-541.29,3023.26
42,4189,-0.128210,-0.041827,1.009318,113.92,-21.28,2108.27
43,4289,-0.109416,-0.020288,1.003890,-183.08,-121.28,-307.73
44,4389,-0.090841,-0.019448,1.002608,3.92,-14.28,-125.73
45,4489,-0.080327,-0.014285,1.002782,1.90,-8.30,-70.75
46,4589,-0.070199,-0.011929,1.002600,2.90,-13.30,16.25
47,4699,-0.059906,-0.008113,1.002959,16.91,-24.29,16.26
48,4799,-0.051504,-0.005712,1.002238,4.91,-15.29,12.26
49,4899,-0.043173,-0.003177,1.002559,5.90,-12.30,-9.75
50,4999,-0.037959,-0.001682,1.002557,5.90,-7.30,-20.75
