sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
69,7151,-0.074560,0.209054,0.882561,-1885.42,1416.83,-409.27
70,7251,-0.076411,0.221130,0.835603,-2310.43,-635.18,141.72
71,7361,-0.064910,0.220060,0.820243,-7463.44,-46.19,-69.29
72,7471,-0.050593,0.178300,0.833537,173.58,-155.17,-14.27
73,7571,-0.015847,0.175342,0.842401,1910.58,-3337.17,1501.73
74,7671,-0.015848,0.176984,0.932387,4648.58,-1386.17,529.73
75,7771,0.017001,0.186601,0.929445,745.57,1161.82,-180.28
76,7871,0.024139,0.196368,0.932748,18.56,749.81,-132.29
77,7971,0.048005,0.248451,0.988473,-674.43,489.82,209.72
78,8071,0.028099,0.277267,0.975104,-5177.43,1297.82,-3.28
79,8181,0.048514,0.252012,0.920911,-4476.43,1651.82,278.72
80,8281,0.029319,0.203353,0.952997,-1482.43,-207.18,-508.28
81,8381,0.021994,0.186749,0.935665,-4694.43,96.82,-495.28
82,8491,0.022304,0.153116,0.952409,-1478.44,-144.19,-655.29
83,8591,0.021561,0.126653,0.959263,-44.43,-28.18,-39.28
84,8691,0.020545,0.106942,0.965784,-10.43,3.82,-21.28
85,8791,0.017612,0.090499,0.971235,-4.44,-2.19,20.71
86,8891,0.016364,0.076816,0.975576,-3.42,-8.17,3.73
87,9001,0.015395,0.064562,0.979357,4.57,3.82,-11.28
88,9101,0.014205,0.054989,0.982571,2.56,1.81,-2.29
89,9201,0.014091,0.046357,0.985504,-6.44,-2.19,8.71
90,9361,0.013756,0.038508,0.987887,2.56,-7.19,-4.29
91,9461,0.013031,0.032348,0.989803,-1.45,-0.20,-4.30
92,9571,0.012433,0.027094,0.991505,-2.44,-1.19,3.71
93,9671,0.011981,0.022390,0.992531,1.57,5.82,-1.28
94,9771,0.011376,0.019069,0.993713,7.56,-4.19,-2.29
95,9881,0.011100,0.015130,0.994481,-1.44,9.81,0.71
96,9981,0.009950,0.012221,0.995628,-0.43,7.82,-20.28
97,10081,0.009980,0.009840,0.996456,-0.43,-1.18,9.72
98,10181,0.010261,0.007175,0.997087,-4.44,-6.19,-4.29
99,10281,0.009365,0.005660,0.997861,4.57,3.82,-5.28
100,10381,0.010252,0.004776,0.998006,0.57,7.82,2.72
1,0,0.001907,0.060719,0.985725,25.57,8.82,11.72
2,100,0.010209,0.120258,0.960701,-7571.47,510.78,-833.32
3,200,0.022687,0.146440,1.024556,-4922.48,-2497.23,25.67
4,300,0.025089,0.155144,1.018755,-440.47,1056.78,-553.32
5,410,0.029713,0.168970,1.012836,-33.48,-4.23,-4.33
6,510,0.022272,0.166348,0.947691,443.51,953.76,316.66
7,610,0.034350,0.182431,0.853958,-3177.46,528.79,-23.31
8,710,0.018377,0.161054,0.893120,-6368.48,-730.23,-177.33
9,810,0.017324,0.130671,0.908261,-54.49,-8.24,66.66
10,910,-0.024732,0.135936,0.896047,2603.53,-3459.22,1651.68
11,1010,-0.008827,0.196863,0.898042,8533.52,-244.23,773.67
12,1120,0.019415,0.192365,0.939417,756.52,603.77,-432.33
13,1220,0.018188,0.195792,0.950196,-41.49,985.76,-247.34
14,1320,0.028314,0.228331,1.066310,325.51,-1163.24,448.66
15,1430,0.006288,0.245717,1.058842,-5591.49,911.76,-267.34
16,1530,0.038561,0.207121,1.029460,-5333.48,814.77,43.67
17,1630,0.033949,0.168454,1.032500,-1236.49,-31.24,-289.34
18,1730,0.061542,0.134415,0.994435,2201.52,965.77,959.67
19,1890,0.069890,0.121468,1.027302,9603.52,-2097.23,1055.67
20,1990,0.064370,0.131098,1.008217,-2125.48,-831.23,204.67
21,2090,0.057389,0.133059,1.021842,-2009.47,-731.22,104.68
22,2200,0.075697,0.154537,0.976147,-2121.49,1183.76,302.66
23,2300,0.070075,0.132913,1.024812,-3960.48,767.77,39.67
24,2400,0.049823,0.125849,0.979899,-2346.48,594.77,-709.33
25,2500,0.040886,0.101076,0.987297,539.53,-109.22,123.68
26,2600,0.076246,0.085329,0.997211,2427.52,-1258.23,981.67
27,2700,0.074332,0.097176,1.079576,5413.53,-1692.22,707.68
28,2800,0.050164,0.123250,1.038478,1129.53,1099.78,-336.32
29,2910,0.046193,0.139003,1.027935,-33.48,899.77,-257.33
30,3010,0.034651,0.126485,1.055703,-2954.48,2082.77,-7.33
31,3110,0.036339,0.113610,1.032157,-569.46,-747.21,349.69
32,3220,0.031677,0.114001,1.041715,-7727.47,1137.78,-72.32
33,3320,0.024143,0.106404,1.020413,652.53,-26.22,-513.32
34,3420,0.029276,0.102346,0.959369,3245.53,-717.22,430.68
35,3520,0.008680,0.109205,0.979789,7047.52,-4228.23,991.67
36,3620,0.105524,0.175717,1.043692,2741.53,-943.22,460.68
37,3730,0.088049,0.188142,1.034692,95.53,1220.78,-384.32
38,3830,0.105677,0.249148,1.061264,-853.47,379.78,336.68
39,3990,0.094514,0.229336,1.078797,-2604.47,2428.78,110.68
40,4090,0.088798,0.184261,1.050322,-5789.48,-875.23,-238.33
41,4200,0.075717,0.170648,1.042597,-54.47,16.78,27.68
42,4300,0.030193,0.164387,1.040628,2917.53,-4489.22,787.68
43,4400,0.038611,0.230990,1.008869,8253.53,-442.22,653.68
44,4500,0.018758,0.238145,0.998391,-325.47,2308.78,-811.32
45,4610,0.020121,0.233094,1.001129,37.53,891.78,-215.32
46,4710,0.033986,0.256999,1.117422,-95.47,-753.22,407.68
47,4810,0.027973,0.304436,1.079528,-1958.48,2206.77,-149.33
48,4910,0.030389,0.273364,1.042557,-7045.46,-2240.21,-174.31
49,5020,0.029914,0.226574,1.044200,-1995.49,-473.24,-304.34
50,5120,-0.031005,0.202366,1.026151,3669.52,743.77,1427.67
51,5220,0.004317,0.199697,1.079365,10940.53,-2348.22,1043.68
52,5330,0.027255,0.193382,1.082226,953.53,113.78,-257.32
53,5430,0.034136,0.198268,1.068654,-89.48,714.77,-145.33
54,5530,0.054267,0.224192,1.165260,590.52,-1327.23,447.67
55,5630,0.047849,0.278949,1.109478,-1814.47,2037.78,-56.32
56,5730,0.051989,0.243424,1.081491,-7135.48,-1518.23,156.67
57,5830,0.036721,0.213997,1.079693,-2379.47,-251.22,-379.32
58,5930,0.042860,0.190120,0.926279,3610.54,-1424.21,278.69
59,6090,0.003711,0.265753,0.949063,5076.54,-1331.21,130.69
60,6190,-0.000122,0.270166,0.966123,46.53,2226.78,-1019.32
61,6290,0.005519,0.262417,0.961434,26.53,30.78,-21.32
62,6400,0.036259,0.309554,0.961732,101.51,1031.76,507.66
63,6500,0.008684,0.312853,0.925731,-4229.48,-611.23,-16.33
64,6600,0.022012,0.256385,0.926094,-5072.49,592.76,332.66
65,6700,0.016752,0.204506,0.946836,-131.47,-86.22,-510.32
66,6800,0.010744,0.181540,0.849496,1982.54,-845.21,708.69
67,6910,0.005105,0.133307,0.956215,5732.52,-6698.23,938.67
68,7010,0.041804,0.202045,0.928403,3757.53,5480.78,-91.32
69,7110,0.035443,0.206107,0.939516,-104.47,1156.78,-381.32
70,7210,0.058362,0.262240,0.983495,-608.48,899.77,199.67
71,7320,0.033368,0.215983,1.050175,-4599.48,-154.23,-127.33
72,7420,0.040687,0.208141,0.992357,-3626.46,1678.79,467.69
73,7520,0.032095,0.172617,0.995726,-284.47,-16.22,-501.32
74,7620,0.035449,0.164230,1.013623,-5102.46,620.79,-434.31
75,7730,0.039306,0.136154,1.006167,-1775.46,-41.21,107.69
76,7830,0.038557,0.111795,1.006805,-49.47,2.78,60.68
77,7930,0.034569,0.096290,1.006652,-8.46,12.79,-14.31
78,8030,0.030831,0.080400,1.004856,-3.47,4.78,8.68
79,8190,0.028039,0.068432,1.004153,1.52,-3.23,-0.33
80,8290,0.025024,0.056996,1.003976,-2.47,-5.22,-1.32
81,8390,0.023414,0.048447,1.003936,1.53,7.78,-8.32
82,8490,0.021386,0.040375,1.003646,-6.48,7.77,-4.33
83,8590,0.018985,0.034392,1.003454,-0.48,-2.23,8.67
84,8690,0.018244,0.028757,1.003437,3.52,-4.23,-0.33
85,8790,0.018108,0.023730,1.003075,-0.48,-7.23,-2.33
86,8890,0.016583,0.019493,1.002584,-5.48,-1.23,-5.33
87,8990,0.015726,0.016515,1.002570,-1.48,9.77,-5.33
88,9090,0.014870,0.013708,1.002264,-3.48,-9.23,9.67
89,9190,0.016632,0.011396,1.002133,-0.48,-3.23,10.67
90,9300,0.014083,0.009944,1.001839,-3.48,-8.23,-13.33
91,9400,0.014187,0.007995,1.001588,3.53,8.78,12.68
92,9500,0.012866,0.006430,1.001632,-1.47,6.78,-4.32
93,9600,0.014032,0.004642,1.002108,1.54,2.79,9.69
94,9700,0.012935,0.003891,1.002220,-3.49,3.76,-21.34
95,9800,0.012607,0.003400,1.001674,2.53,1.78,10.68
96,9900,0.012383,0.002286,1.002053,0.51,5.76,-10.34
97,10000,0.012431,0.001558,1.002301,-2.49,0.76,-5.34
98,10100,0.014119,0.000263,1.002292,-0.48,-14.23,177.67
99,10200,0.017861,0.001267,1.004391,-64.50,-8.25,84.65
100,10310,0.025016,-0.004361,1.015146,-177.48,-65.23,-3374.33
1,0,0.000605,0.065552,0.996912,-5272.49,-839.24,-243.34
2,92,-0.027390,0.097284,1.011884,-8949.48,-1748.23,-779.33
3,192,-0.025075,0.137550,0.993226,-130.48,3057.77,-486.33
4,292,-0.036767,0.150482,0.999468,-262.47,53.78,-203.32
5,402,-0.015321,0.205455,1.049524,-755.48,800.77,44.67
6,502,-0.043564,0.235208,1.024689,-3038.48,328.77,-128.33
7,602,-0.010661,0.195075,0.992007,-6374.48,-1150.23,-117.33
8,702,-0.014518,0.163471,0.996289,-1110.48,-38.23,-772.33
9,812,0.021334,0.132230,0.969076,1811.53,1093.78,1075.68
10,912,0.028975,0.094855,1.068973,5883.53,-6280.22,1223.68
11,1012,0.198360,0.123565,1.211948,2370.53,1717.78,142.68
12,1172,0.179337,0.136598,1.183148,-55.48,1069.77,-215.33
13,1272,0.153738,0.123213,1.189649,-3162.47,1908.78,-181.32
14,1372,0.133718,0.104787,1.166574,-1081.47,-541.22,13.68
15,1472,0.116371,0.125489,1.080675,-6234.48,1087.77,-9.33
16,1572,0.103604,0.109156,1.061879,454.52,-46.23,-230.33
17,1682,0.048404,0.109556,1.042424,2361.52,-3636.23,1575.67
18,1782,0.038855,0.162721,1.067909,8566.53,-597.22,842.68
19,1882,0.022463,0.171638,1.053903,893.52,1001.77,-413.33
20,1982,0.024624,0.175446,1.046465,12.52,710.77,-212.33
21,2092,0.038217,0.233377,1.078632,-551.47,674.78,85.68
22,2192,0.000936,0.255939,1.054137,-3824.47,229.78,-298.32
23,2292,0.027842,0.214418,1.017148,-6360.47,-1069.22,-346.32
24,2392,0.027200,0.189836,1.023811,-3348.48,-552.23,-1040.33
25,2502,-0.009050,0.136495,0.965773,3936.52,-534.23,373.67
26,2602,0.013988,0.114941,0.965182,3279.51,-1173.24,2070.66
27,2702,0.020423,0.139906,1.015291,4123.52,-2398.24,756.66
28,2802,0.010494,0.150158,0.998264,562.51,1003.76,-342.34
29,2912,0.025382,0.191209,1.104495,-254.49,0.76,186.66
30,3012,0.018078,0.218247,1.114389,-3129.47,1824.78,-348.32
31,3112,0.025713,0.207922,1.032803,-5508.49,315.76,-116.34
32,3272,0.019477,0.188856,1.029080,-165.47,0.78,10.68
33,3372,0.037174,0.144140,1.028900,4202.53,1588.78,1097.68
34,3472,0.074299,0.104484,1.132696,9172.53,-3532.22,1365.68
35,3572,0.017160,0.187286,1.010735,1105.54,3157.79,-422.31
36,3672,0.017864,0.198836,1.010341,82.52,1142.77,-306.33
37,3772,0.036865,0.232018,1.022694,-3687.48,1713.77,-17.33
38,3872,0.013099,0.184673,1.085728,-4390.47,-389.22,-192.32
39,3982,0.011904,0.196248,1.006848,-6085.48,1442.76,-19.34
40,4082,0.016254,0.166885,0.999968,586.53,-13.22,-112.32
41,4182,0.047765,0.141926,0.960411,2036.52,752.77,872.67
42,4292,0.085773,0.110622,1.064172,8945.54,-3839.21,1218.69
43,4392,0.099349,0.165037,1.063855,-1129.47,1792.78,-446.32
44,4492,0.090618,0.175347,1.054979,61.52,1117.77,-340.33
45,4592,0.022626,0.222892,1.017516,-982.46,-559.21,-323.31
46,4692,0.034706,0.223370,0.976810,-3708.47,1660.78,-271.32
47,4802,0.012399,0.251040,0.943418,-2794.48,1470.77,-129.33
48,4902,0.010870,0.193408,0.970827,-4106.47,-236.22,-654.32
49,5002,0.000415,0.151433,0.892337,3899.52,-950.23,382.67
50,5102,-0.020410,0.141408,0.857828,4676.53,463.78,1656.68
51,5212,0.103264,0.209095,0.992924,2326.53,-868.22,607.68
52,5312,0.079005,0.214133,0.990569,-130.47,1687.78,-609.32
53,5412,0.048259,0.252106,1.040477,-2259.47,-1942.22,-60.32
54,5512,0.060852,0.244064,1.054206,-1849.47,1842.78,122.68
55,5672,0.053044,0.235323,1.013746,-6981.47,827.78,-158.32
56,5772,0.044704,0.201399,1.008377,655.54,-42.21,-323.31
57,5872,-0.006165,0.199681,0.955218,3215.55,269.80,1746.70
58,5972,0.021073,0.214151,0.994242,10720.53,-2390.22,1170.68
59,6082,0.027105,0.209641,1.011574,282.53,400.78,-333.32
60,6182,0.030127,0.212821,1.007355,62.54,892.79,-153.31
61,6282,0.046135,0.267269,1.032845,-1435.47,1274.78,-2.32
62,6392,0.024696,0.214435,1.093020,-4265.46,-284.21,-55.31
63,6492,0.026761,0.202669,1.014896,-4678.47,1983.78,33.68
64,6592,0.019562,0.153281,1.027207,-570.47,-157.22,-911.32
65,6692,0.013278,0.136845,0.922443,3104.53,-1104.22,223.68
66,6792,0.004147,0.125456,0.912624,3944.55,-508.20,1495.70
67,6892,0.021105,0.157468,0.965765,5108.54,-1914.21,920.69
68,6992,0.037056,0.175633,0.963272,718.53,1807.78,-420.32
69,7102,0.061162,0.233316,0.990596,-1574.48,1116.77,209.67
70,7202,0.034979,0.247483,0.991006,-5895.46,968.79,-238.31
71,7302,0.064486,0.205930,0.967369,-4939.47,359.78,-20.32
72,7412,0.053533,0.163377,0.979192,-298.46,61.79,-244.31
73,7512,0.047501,0.180766,0.965713,-3665.47,-34.22,-530.32
74,7612,0.027047,0.143965,0.978883,-3817.46,-19.21,184.69
75,7772,0.022131,0.123799,0.983468,-11.47,-13.22,-88.32
76,7872,0.019069,0.103710,0.986065,-0.47,3.78,6.68
77,7982,0.018443,0.087587,0.989004,-1.48,-1.23,3.67
78,8082,0.016777,0.072838,0.991704,-9.47,2.78,-11.32
79,8182,0.016056,0.061309,0.992681,1.53,-2.22,1.68
80,8282,0.014802,0.051344,0.993933,-1.46,0.79,-11.31
81,8382,0.014378,0.042581,0.995161,-5.47,-3.22,7.68
82,8492,0.013595,0.035645,0.996040,-4.48,-2.23,-8.33
83,8592,0.013297,0.029694,0.997227,6.53,2.78,0.68
84,8692,0.012749,0.024142,0.998053,-0.48,1.77,-0.33
85,8802,0.012450,0.019899,0.998389,-1.46,1.79,-5.31
86,8902,0.011719,0.015907,0.998198,0.54,-0.21,-3.31
87,9002,0.011537,0.012442,0.998695,-2.47,0.78,1.68
88,9102,0.011016,0.009587,0.998679,-2.47,-4.22,-1.32
89,9202,0.011306,0.006960,0.999433,-1.47,-3.22,3.68
90,9302,0.010875,0.005202,0.999635,0.53,-0.22,-7.32
91,9402,0.010563,0.003562,1.000155,2.53,-1.22,3.68
92,9512,0.010482,0.001728,1.000560,-1.47,1.78,-7.32
93,9612,0.010430,0.000517,1.000336,4.52,-2.23,1.67
94,9712,0.010478,-0.000347,1.000366,-10.46,-3.21,-10.31
95,9892,0.010776,-0.000679,1.000520,0.55,5.80,1.70
96,9992,0.010240,-0.001749,1.000614,-0.49,2.76,-0.34
97,10092,0.010848,-0.002273,1.000602,1.53,4.78,-7.32
98,10192,0.010357,-0.002646,1.000574,1.53,4.78,-7.32
99,10292,0.010709,-0.002853,1.000989,4.53,-2.22,2.68
100,10392,0.010496,-0.003303,1.000921,-0.47,-2.22,-22.32
1,0,0.004780,0.039991,1.054133,-1247.48,2567.77,174.67
2,99,-0.022944,0.091011,0.983984,-4581.49,-2839.24,-110.34
3,199,-0.008974,0.088529,0.986192,-2011.50,-260.25,-636.35
4,299,-0.008231,0.081988,0.993763,148.51,31.76,38.66
5,459,0.018181,0.055829,1.089371,7019.51,-5673.24,957.66
6,559,0.176001,0.083600,1.233296,3089.51,3642.76,-289.34
7,659,0.153319,0.109238,1.191607,-77.49,1556.76,-406.34
8,759,0.137682,0.145165,1.182959,-460.51,849.74,-640.36
9,869,0.126021,0.136647,1.158763,-4173.49,2065.76,-67.34
10,969,0.091829,0.143818,1.152442,-2591.49,1942.76,136.66
11,1069,0.093674,0.113383,1.112829,-5697.49,-971.24,-87.34
12,1179,0.063602,0.082258,1.009394,4451.51,-1154.24,641.66
13,1279,0.018979,0.078873,0.953188,5094.51,785.76,1360.66
14,1379,0.030854,0.096413,0.938958,8289.51,-1348.24,903.66
15,1479,0.044501,0.116448,0.944386,-1919.48,-334.23,232.67
16,1579,0.038193,0.139704,1.022132,-1920.50,-1048.25,-92.35
17,1679,0.044623,0.153392,1.032497,-2260.47,1820.78,-33.32
18,1779,0.027036,0.143696,1.065789,-2507.48,962.77,424.67
19,1889,0.013331,0.140562,1.045216,-1696.50,-36.25,-583.35
20,1989,-0.006374,0.098402,0.970380,4335.51,-1329.24,347.66
21,2089,-0.035575,0.094354,0.892304,3780.52,2202.77,1147.67
22,2249,-0.034504,0.108070,0.906250,848.51,493.76,-259.34
23,2349,-0.033191,0.119856,0.923469,14.51,940.76,-304.34
24,2449,-0.005306,0.168071,1.031177,237.50,76.75,279.65
25,2549,-0.021318,0.217659,1.016876,-2574.49,2099.76,-20.34
26,2649,-0.000048,0.203705,0.976467,-6712.50,-2849.25,15.65
27,2759,0.004922,0.183111,0.987438,-3114.48,-247.23,-821.33
28,2859,0.000688,0.141380,0.920207,3625.52,-238.23,271.67
29,2959,0.020233,0.114424,0.917827,3909.52,-67.23,1522.67
30,3059,0.024248,0.143092,0.965005,5416.51,-3247.24,638.66
31,3169,0.021527,0.158341,0.974198,292.52,1782.77,-449.33
32,3269,0.050690,0.201882,1.063751,515.52,-251.23,244.67
33,3369,0.038876,0.261999,1.019295,-2867.48,1994.77,-108.33
34,3469,0.058497,0.223322,1.019392,-5250.50,-1557.25,264.65
35,3579,0.051994,0.188743,1.020830,-1200.49,-387.24,-493.34
36,3679,0.037823,0.171840,0.994568,371.52,-271.23,86.67
37,3779,0.071426,0.149103,0.993522,2305.50,-3152.25,1192.65
38,3879,0.060823,0.153545,1.082812,5311.51,-1171.24,598.66
39,3989,0.059812,0.175997,1.057635,442.51,1750.76,-607.34
40,4089,0.007408,0.216870,1.030466,-1841.49,-1029.24,-285.34
41,4189,0.015252,0.202486,1.028009,-3970.48,2204.77,-233.33
42,4349,0.009229,0.204248,0.985674,-6881.48,1171.77,84.67
43,4449,0.009951,0.178793,0.979187,660.51,-31.24,-197.34
44,4549,0.024610,0.139835,0.955473,2017.53,1350.78,993.68
45,4649,0.054262,0.105823,1.066071,6719.51,-5834.24,674.66
46,4749,0.105652,0.158614,1.080777,3909.52,4815.77,-580.33
47,4849,0.088523,0.170748,1.067276,5.52,1271.77,-381.33
48,4949,0.066310,0.181812,1.147535,-2129.48,-1392.23,106.67
49,5059,0.057555,0.213409,1.151212,-352.48,2632.77,131.67
50,5159,0.024111,0.234041,1.072177,-5678.49,-2482.24,-43.34
51,5259,0.029431,0.205160,1.065660,-2579.49,-430.24,-556.34
52,5369,0.012676,0.184714,0.964723,1179.51,-185.24,819.66
53,5469,-0.016856,0.160211,0.996114,4312.51,-5859.24,824.66
54,5569,-0.124153,0.229161,1.079321,-427.49,18659.76,-564.34
55,5669,-0.092218,0.229540,1.068748,-1362.48,-327.23,-50.33
56,5769,-0.074521,0.226274,1.059688,-666.49,-982.24,-8.34
57,5879,-0.093463,0.213335,0.995059,-1125.49,3787.76,246.66
58,5979,-0.072631,0.203601,0.949628,-4676.48,2463.77,437.67
59,6079,-0.063127,0.174233,0.936555,-6388.48,1996.77,-979.33
60,6179,-0.045417,0.143814,0.938004,1180.52,-206.23,49.67
61,6289,-0.036260,0.083552,0.897579,4128.53,-146.22,10.68
62,6389,-0.036569,0.070544,0.946695,5546.52,-1277.23,-401.33
63,6489,-0.025920,0.092043,0.959788,668.52,1765.77,-446.33
64,6589,-0.013022,0.114381,0.963795,29.52,964.77,-272.33
65,6749,-0.002938,0.148879,0.998932,-350.49,2307.76,385.66
66,6849,-0.029028,0.178751,0.944918,-5639.47,-2221.22,142.68
67,6949,-0.009054,0.122367,0.979115,-1272.48,-601.23,470.67
68,7049,0.000380,0.136257,0.959349,-1147.48,89.77,-304.33
69,7159,-0.006396,0.121861,0.958715,-3251.48,-919.23,-12.33
70,7259,-0.006462,0.096258,0.963230,41.51,-11.24,12.66
71,7359,-0.004393,0.080007,0.969723,-8.47,-7.22,-8.32
72,7469,-0.002140,0.066871,0.974418,6.51,7.76,7.66
73,7569,-0.000592,0.056438,0.978152,-6.49,-3.24,10.66
74,7669,0.001732,0.047057,0.981217,1.51,10.76,-13.34
75,7769,0.002846,0.040054,0.984224,-14.48,-1.23,-12.33
76,7869,0.003537,0.033753,0.986982,3.51,-0.24,-17.34
77,7969,0.003392,0.028928,0.988978,-4.49,-4.24,-3.34
78,8069,0.005374,0.023692,0.990474,0.51,-19.24,25.66
79,8169,0.006674,0.019443,0.992587,-4.49,6.76,-19.34
80,8279,0.007779,0.016142,0.994218,4.51,3.76,6.66
81,8379,0.008279,0.013153,0.995404,-0.49,-3.24,-7.34
82,8479,0.008851,0.010722,0.996192,-6.50,-1.25,7.65
83,8579,0.009410,0.008510,0.997392,-2.48,-3.23,-3.33
84,8679,0.009647,0.006849,0.997717,-3.50,-1.25,5.65
85,8839,0.010251,0.005419,0.997902,-2.49,-5.24,-1.34
86,8939,0.010252,0.004588,0.998022,-5.50,1.75,-10.35
87,9049,0.010784,0.003149,0.999021,-2.50,1.75,0.65
88,9149,0.010906,0.002128,0.998918,-1.49,-8.24,-2.34
89,9249,0.011029,0.001296,0.998740,-5.49,-2.24,-6.34
90,9349,0.010602,0.000864,0.999009,1.51,-0.24,-4.34
91,9449,0.010697,0.000057,0.999439,-7.50,6.75,6.65
92,9559,0.010191,-0.000281,0.999768,-0.50,0.75,-7.35
93,9659,0.010421,-0.001026,1.000048,-1.48,-8.23,2.67
94,9759,0.012869,-0.002264,1.000395,4.51,4.76,-2.34
95,9869,0.010573,-0.002272,1.000416,-2.49,0.76,6.66
96,9969,0.012100,-0.002517,1.000800,1.52,1.77,-6.33
97,10069,0.010780,-0.002945,1.000321,0.50,2.75,-2.35
98,10169,0.011745,-0.002485,1.000444,-4.49,5.76,10.66
99,10269,0.011010,-0.002734,1.000549,1.51,-2.24,-0.34
100,10369,0.011410,-0.002763,1.000620,-0.49,2.76,10.66
1,0,-0.004869,0.016443,1.018501,-3284.47,2568.78,-177.32
2,96,-0.008808,0.013574,1.038346,-2608.49,-1300.24,-57.34
3,196,-0.006277,0.037173,0.971865,-4991.49,1350.76,-11.34
4,296,-0.007257,0.024072,0.984478,34.53,82.78,-594.32
5,406,-0.034531,0.020974,0.972733,4038.52,1094.77,1389.67
6,506,0.013313,0.018121,1.039195,9300.51,-1448.24,1382.66
7,606,0.000679,0.034941,0.999156,4186.52,-2333.23,1039.67
8,706,-0.028426,0.065900,1.010605,213.51,464.76,-376.34
9,806,-0.028318,0.110086,1.021985,-164.48,557.77,145.67
10,906,-0.024106,0.138911,1.008935,-3700.48,1103.77,-395.33
11,1016,-0.011206,0.130361,0.971237,-6860.47,579.78,-38.32
12,1116,-0.004800,0.101926,0.976932,-1081.48,-41.23,-849.33
13,1216,0.014506,0.079149,0.959983,3054.51,1019.76,1672.66
14,1316,0.047505,0.067771,1.055732,7541.51,-4122.24,1781.66
15,1426,0.018810,0.143427,0.988657,1374.51,3932.76,-472.34
16,1526,0.017436,0.157509,0.987875,-106.49,1400.76,-352.34
17,1626,0.004714,0.173031,1.098136,-1755.48,-1419.23,203.67
18,1726,0.013694,0.162879,1.151574,-973.48,1962.77,-8.33
19,1836,0.005196,0.179042,1.083746,-6535.48,-2070.23,-536.33
20,1936,-0.000270,0.138746,1.064673,-2881.48,-185.23,-1131.33
21,2036,-0.021103,0.106673,0.969341,3692.53,-936.22,451.68
22,2196,-0.017076,0.133520,0.974441,8463.52,-964.23,1051.67
23,2296,0.020789,0.173020,0.978538,2212.52,2230.77,-243.33
24,2396,0.024447,0.188888,0.972481,-55.48,967.77,-183.33
25,2496,0.010673,0.158779,1.007378,-2364.48,1887.77,-210.33
26,2596,0.022092,0.151607,0.966434,-534.49,-811.24,-29.34
27,2696,0.015062,0.164773,0.926011,-6628.48,1047.77,-389.33
28,2796,0.014159,0.144873,0.925672,648.53,-25.22,-260.32
29,2906,0.008758,0.097728,0.922803,1863.51,-780.24,1041.66
30,3006,-0.007331,0.072852,1.006496,5330.52,-5879.23,1629.67
31,3106,0.198609,0.099845,1.164840,2844.52,1957.77,334.67
32,3216,0.172756,0.122754,1.139205,74.53,1303.78,-221.32
33,3316,0.139153,0.166963,1.122543,-339.49,622.76,-592.34
34,3416,0.135639,0.190662,1.013257,-3167.48,1471.77,-224.33
35,3516,0.124761,0.168471,1.039253,-3660.49,1931.76,-350.34
36,3616,0.099730,0.156073,0.991844,-5899.48,-759.24,-978.34
37,3726,0.103009,0.141433,0.867354,2615.53,-1697.22,745.68
38,3826,0.060898,0.131791,0.864278,4055.52,-4118.23,1448.67
39,3926,0.063502,0.165856,0.879425,2722.52,-1678.23,600.67
40,4026,0.059580,0.178002,0.896072,-31.49,1566.76,-352.34
41,4136,0.022684,0.217696,0.885612,-271.49,182.76,-306.34
42,4296,0.008937,0.175740,0.946265,-2679.48,-823.23,-181.33
43,4396,0.009630,0.174410,0.888176,-5284.47,1683.78,-292.32
44,4496,0.004542,0.133966,0.917188,314.51,-3.24,-487.34
45,4606,-0.048415,0.145274,0.887155,2606.52,-1934.23,1607.67
46,4706,-0.037783,0.138773,0.997966,8738.51,838.76,826.66
47,4806,-0.036857,0.178181,1.008551,1667.52,4958.77,-648.33
48,4906,-0.026530,0.187965,1.006122,516.53,1406.78,-294.32
49,5016,-0.016269,0.227227,1.092131,-790.47,1187.78,-264.32
50,5116,-0.020767,0.255216,1.077238,-3793.48,820.77,-470.33
51,5216,-0.018530,0.252383,1.037680,-5382.48,-2737.23,-134.33
52,5326,-0.004818,0.208154,1.045530,-2201.46,-437.21,-799.31
53,5426,-0.025518,0.182443,0.914086,4460.51,-1211.24,705.66
54,5526,-0.047562,0.166356,0.868954,4548.52,-363.23,1877.67
55,5626,-0.025394,0.198147,0.886256,4255.51,-1420.24,922.66
56,5726,-0.022262,0.206145,0.900852,24.52,1333.77,-482.33
57,5826,-0.011085,0.222923,1.045297,119.51,-976.24,500.66
58,5926,-0.000687,0.262086,1.037722,-184.48,1898.77,-167.33
59,6036,0.017709,0.213508,1.045584,-5616.49,-1312.24,-191.34
60,6136,0.014138,0.174762,1.049575,-2885.48,-326.23,-808.33
61,6246,0.004309,0.184107,1.036286,-4851.48,-270.23,-635.33
62,6406,0.006831,0.144077,1.032150,-493.49,24.76,-384.34
63,6506,0.007162,0.127812,1.028268,-21.49,6.76,30.66
64,6606,0.008469,0.108256,1.024090,3.53,-2.22,-39.32
65,6716,0.010185,0.092586,1.021381,-3.48,-7.23,37.67
66,6816,0.010654,0.078094,1.018492,2.52,0.77,-38.33
67,6916,0.010851,0.066930,1.016037,-2.47,-5.22,16.68
68,7016,0.010836,0.056470,1.013766,9.53,8.78,-13.32
69,7116,0.011061,0.048201,1.012129,1.51,-4.24,14.66
