sample_num,timestamp_ms,acc_x(g),acc_y(g),acc_z(g),gyro_x(LSB),gyro_y(LSB),gyro_z(LSB)
8,699,0.064873,0.002524,1.000404,-5.18,0.12,16.47
9,799,0.069597,0.003072,1.000584,2.83,6.13,0.48
10,899,0.071856,0.002733,1.001433,0.84,-1.86,-12.51
11,999,0.075241,0.002537,1.001385,-2.15,4.15,22.50
12,1109,0.076469,0.003120,1.001638,-4.17,2.13,-9.52
13,1209,0.077953,0.002883,1.001907,-4.16,-0.86,10.49
14,1309,0.079837,0.003341,1.002027,1.84,13.14,-3.51
15,1409,0.080633,0.003456,1.001561,-4.16,-1.86,7.49
16,1509,0.082866,0.003700,1.001146,-3.16,9.14,-4.51
17,1619,0.084635,0.004512,1.000135,-1.16,14.14,-8.51
18,1719,0.088282,0.002766,0.989643,-451.17,-238.87,-189.52
19,1819,0.092773,-0.044018,1.016669,-4712.17,-1428.87,799.48
20,1919,0.092140,-0.094148,1.008770,13214.83,6807.13,595.48
21,2019,0.165376,-0.073074,0.968144,-1283.16,-2203.86,-1676.51
22,2129,0.140871,0.007680,0.869855,-925.17,62.13,676.48
23,2229,0.127074,0.027706,0.884307,-112.16,29.14,-29.51
24,2329,0.117176,0.041451,0.895237,50.83,-14.87,43.48
25,2439,0.112298,0.054490,0.908207,8.84,3.14,0.49
26,2539,0.106778,0.065371,0.921356,-11.16,18.14,-1.51
27,2639,0.102012,0.074693,0.930317,-1.18,1.12,4.47
28,2739,0.103437,0.046069,1.020753,10533.83,442.13,-71.52
29,2839,0.100637,0.056236,1.006436,17773.83,1884.13,-886.52
30,2949,0.076285,0.138193,0.936131,4326.84,-1426.86,1559.49
31,3049,0.083748,0.192018,0.934838,-1402.16,354.14,-685.51
32,3159,0.074179,0.234015,0.929142,-279.17,-43.87,155.48
33,3259,0.075365,0.276598,0.916336,105.83,-166.87,351.48
34,3359,0.072895,0.310431,0.906604,-314.16,139.14,-297.51
35,3459,0.067810,0.337706,0.900090,139.84,-70.86,164.49
36,3559,0.070043,0.364167,0.891678,74.82,-36.88,56.47
37,3669,0.066503,0.383382,0.887696,-128.18,65.12,-151.53
38,3769,0.066131,0.400959,0.883267,183.83,-81.87,207.48
39,3869,0.067115,0.416468,0.878935,-120.17,72.13,-158.52
40,3969,0.064215,0.427306,0.877487,36.83,-8.87,21.48
41,4069,0.066292,0.438826,0.874809,93.83,-38.87,111.48
42,4179,0.064523,0.447941,0.873888,-118.17,78.13,-152.52
43,4279,0.064045,0.455450,0.872391,117.83,-62.87,133.48
44,4379,0.065781,0.462931,0.870991,-59.17,38.13,-65.52
45,4489,0.063521,0.467349,0.871045,1.83,-2.87,18.48
46,4589,0.065135,0.472826,0.869810,56.83,-20.87,65.48
47,4689,0.065096,0.476346,0.869071,-101.17,50.13,-98.52
48,4789,0.064257,0.479118,0.868791,68.83,-33.87,82.48
49,4899,0.065705,0.482390,0.867216,-48.17,24.13,-54.52
50,4999,0.063951,0.483945,0.867324,-26.17,11.13,-12.52
1,0,0.011123,0.000158,0.999966,-17.17,4.13,-5.52
2,99,0.023288,0.000421,0.999717,-16.16,1.14,-14.51
3,199,0.033317,0.000846,1.000605,-9.15,1.15,-28.50
4,299,0.041072,0.002012,1.001011,5.83,13.13,-4.52
5,399,0.046309,0.002253,1.001448,0.84,9.14,16.49
6,499,0.051438,0.001853,1.001545,-15.17,6.13,5.48
7,599,0.056860,0.001551,1.001023,-4.16,-9.86,2.49
8,699,0.060883,0.001806,1.000872,1.85,3.15,0.50
9,799,0.063680,0.001730,1.001312,-9.15,-3.85,6.50
10,899,0.066313,0.001336,1.001136,-7.16,0.14,8.49
11,999,0.069614,0.001276,1.001042,3.86,2.16,1.51
12,1109,0.070991,0.001041,1.000888,-0.16,5.14,6.49
13,1209,0.072034,0.001226,1.000977,2.84,1.14,9.49
14,1309,0.073505,0.000816,1.000925,-3.16,2.14,9.49
15,1409,0.075141,0.000669,1.001393,-1.16,4.14,-14.51
16,1509,0.075817,0.000965,1.000198,-7.16,-2.86,-12.51
17,1619,0.076777,0.000704,1.000098,-8.16,7.14,4.49
18,1719,0.077226,0.000024,1.000067,-5.16,1.14,14.49
19,1819,0.077956,0.000343,1.000207,-10.15,5.15,-20.50
20,1919,0.078704,0.000798,1.000453,-3.16,12.14,-14.51
21,2019,0.079871,0.001752,1.001248,3.84,13.14,-12.51
22,2129,0.121916,-0.033600,0.993593,-6396.16,-3021.86,89.49
23,2229,0.089813,-0.093954,1.033357,770.84,-1351.86,364.49
24,2329,0.100685,-0.077707,1.068731,15863.84,3954.14,-48.51
25,2439,0.115913,-0.106505,1.171693,-9066.16,-4797.86,-438.51
26,2539,0.107233,-0.055416,1.143104,1220.85,96.15,51.50
27,2639,0.099213,-0.028287,1.112687,56.85,15.15,-29.50
28,2739,0.094100,-0.003890,1.100840,-2.15,-16.85,34.50
29,2849,0.093984,0.016572,1.087200,-9.14,10.16,-5.49
30,2949,0.089984,0.033709,1.070955,-1.15,15.15,-23.50
31,3049,0.086566,0.047927,1.059839,8.84,-4.86,8.49
32,3159,0.093036,0.049905,1.082305,13136.84,792.14,-553.51
33,3259,0.077313,0.095971,1.007541,15549.84,491.14,-430.51
34,3359,0.080703,0.171144,0.939780,1658.85,1128.15,1790.50
35,3459,0.086863,0.212647,0.950757,-463.15,402.15,-877.50
36,3559,0.080782,0.249537,0.947691,-296.15,-135.85,305.50
37,3669,0.083633,0.288436,0.935600,-98.16,-105.86,263.49
38,3769,0.079594,0.319780,0.924938,-399.14,111.16,-231.49
39,3869,0.075079,0.346312,0.915381,58.84,-97.86,253.49
40,3969,0.075820,0.371318,0.904950,-92.15,20.15,-32.50
41,4079,0.070956,0.389717,0.900003,-125.15,24.15,-54.50
42,4179,0.070869,0.407095,0.893399,98.85,-79.85,172.50
43,4279,0.070703,0.421592,0.888353,-128.16,69.14,-149.51
44,4379,0.067870,0.432578,0.885565,95.86,-29.84,82.51
45,4489,0.069289,0.443911,0.881163,28.85,15.15,2.50
46,4589,0.067181,0.451897,0.879052,-54.16,50.14,-78.51
47,4689,0.067459,0.458740,0.877238,119.85,-48.85,123.50
48,4789,0.068116,0.464868,0.876887,-30.15,28.15,-82.50
49,4899,0.067099,0.468776,0.875709,62.85,-3.85,31.50
50,4999,0.068323,0.473948,0.874049,60.86,-10.84,39.51
1,0,0.014291,0.001458,1.000314,-14.16,-1.86,24.49
2,99,0.027501,0.003522,0.999830,-9.15,6.15,8.50
3,199,0.045504,0.005221,1.001012,-0.14,20.16,20.51
4,299,0.052787,0.005182,1.000900,-4.15,13.15,32.50
5,399,0.058208,0.005699,1.001299,-0.14,16.16,-70.49
6,499,0.060948,0.005533,1.001436,-6.16,-16.86,8.49
7,599,0.066170,0.005667,1.001260,-14.16,0.14,-12.51
8,699,0.071086,0.005836,1.001458,-3.15,8.15,9.50
9,799,0.074806,0.005796,1.001224,-8.16,10.14,-1.51
10,899,0.077180,0.005598,1.000915,-3.16,8.14,15.49
11,999,0.078612,0.005374,1.000469,-7.16,1.14,19.49
12,1109,0.080416,0.005459,1.000493,-8.15,12.15,-5.50
13,1209,0.082426,0.005989,1.000697,-5.14,3.16,-3.49
14,1309,0.083529,0.006384,1.000668,-6.16,-0.86,44.49
15,1409,0.085968,0.006427,1.000241,8.84,-7.86,57.49
16,1509,0.088701,0.006702,1.001196,-0.15,13.15,-12.50
17,1619,0.087801,0.006020,1.000873,-9.16,-1.86,22.49
18,1719,0.089050,0.006282,1.000708,-7.16,5.14,-18.51
19,1819,0.087878,0.005681,1.001007,-5.16,5.14,12.49
20,1919,0.089189,0.005317,1.001244,7.84,0.14,16.49
21,2019,0.087373,0.005062,1.001957,-8.16,18.14,-59.51
22,2129,0.079514,-0.001069,0.924927,-5788.15,-2394.85,113.50
23,2229,0.084643,-0.085931,1.015329,-488.15,1237.15,1252.50
24,2329,0.087666,-0.072059,1.055293,20149.84,3681.14,83.49
25,2439,0.104096,-0.056221,1.056340,-8159.15,-1532.85,216.50
26,2539,0.107662,-0.022892,1.108499,697.84,65.14,549.49
27,2639,0.102160,-0.000513,1.093033,-55.15,5.15,11.50
28,2739,0.099259,0.017611,1.072452,11.83,7.13,3.48
29,2849,0.094981,0.034079,1.057357,-11.15,13.15,-16.50
30,2949,0.090777,0.048260,1.048299,-2.16,3.14,10.49
31,3049,0.089163,0.060149,1.039152,-12.15,-8.85,12.50
32,3159,0.094950,0.063480,1.059173,14782.84,1228.14,-704.51
33,3259,0.073209,0.128420,0.972773,12631.83,-156.87,-325.52
34,3359,0.066943,0.201674,0.923924,-234.14,1590.16,1753.51
35,3459,0.063851,0.243212,0.918694,-122.14,348.16,-656.49
36,3559,0.064298,0.277568,0.916812,365.86,-136.84,316.51
37,3669,0.070007,0.311860,0.910415,-35.14,22.16,-68.49
38,3769,0.067920,0.337731,0.907248,-161.15,61.15,-153.50
39,3869,0.069056,0.361497,0.902193,150.84,-102.86,252.49
40,3969,0.071103,0.383163,0.896451,-213.15,83.15,-153.50
41,4079,0.067900,0.398742,0.893767,16.86,-32.84,89.51
42,4179,0.070450,0.414272,0.888776,15.85,-31.85,90.50
43,4279,0.068406,0.426960,0.885980,-176.16,71.14,-160.51
44,4379,0.067089,0.438019,0.882852,93.83,-65.87,144.48
45,4489,0.068643,0.447603,0.879828,-110.16,46.14,-77.51
46,4589,0.066852,0.454449,0.878246,-35.16,6.14,-0.51
47,4689,0.067856,0.461861,0.876315,59.84,-42.86,108.49
48,4789,0.067867,0.467429,0.874454,-117.15,56.15,-117.50
49,4899,0.066705,0.471777,0.873513,65.85,-37.85,98.50
50,4999,0.067456,0.476993,0.871780,-51.16,25.14,-41.51
1,0,0.012936,-0.000135,0.999893,26.84,38.14,78.49
2,99,0.021972,-0.003381,1.000168,30.83,30.13,1.48
3,199,0.027327,-0.004583,1.000346,8.82,43.12,-73.53
4,299,0.032283,-0.003792,1.000352,-13.15,-6.85,-10.50
5,399,0.037812,-0.003359,1.000924,-14.18,-19.88,36.47
6,499,0.044582,-0.003027,0.998719,-27.18,-24.88,21.47
7,599,0.052625,-0.003403,0.999555,-9.17,0.13,13.48
8,699,0.059223,-0.003650,0.999294,-6.17,8.13,-15.52
9,799,0.064026,-0.003128,0.999696,2.83,8.13,-12.52
10,899,0.066534,-0.002885,1.000000,-0.18,2.12,30.47
11,999,0.069673,-0.003686,1.000094,3.83,2.13,28.48
12,1109,0.071700,-0.004037,0.999826,-3.17,10.13,-27.52
13,1209,0.072947,-0.003969,1.000514,-5.17,14.13,-32.52
14,1309,0.074447,-0.002831,1.000256,-13.16,-0.86,5.49
15,1419,0.075300,-0.002779,1.000019,-0.15,-3.85,15.50
16,1519,0.076410,-0.003028,1.000806,-9.18,-6.88,22.47
17,1619,0.078745,-0.003588,1.000944,-2.16,-0.86,10.49
18,1719,0.072105,-0.001372,0.970391,-651.17,-304.87,-122.52
19,1829,0.104896,-0.026643,0.939221,-4845.17,947.13,623.48
20,1929,0.115262,-0.055099,0.952863,16503.83,2413.13,192.48
21,2029,0.149031,-0.040726,0.863842,-409.17,4152.13,-2478.52
22,2139,0.130402,0.014449,0.838639,-2915.17,-126.87,-74.52
23,2239,0.126909,0.031720,0.859659,63.83,-7.87,16.48
24,2339,0.120826,0.047903,0.883569,-8.18,3.12,-10.53
25,2439,0.113331,0.060467,0.900121,-4.18,7.12,-11.53
26,2539,0.108040,0.071367,0.915581,0.83,2.13,7.48
27,2649,0.102682,0.080431,0.928320,-7.18,9.12,-4.53
28,2749,0.103987,0.068634,0.970147,11587.82,658.12,-7.53
29,2849,0.096326,0.095044,0.968201,16868.82,753.12,-260.53
30,2949,0.072712,0.170338,0.904491,5046.82,-1272.88,1580.47
31,3049,0.078934,0.222252,0.907083,-1576.17,97.13,-408.52
32,3159,0.070325,0.262296,0.901376,-286.18,-79.88,211.47
33,3259,0.071265,0.301845,0.889988,133.82,-157.88,346.47
34,3359,0.069209,0.332935,0.882579,-217.15,135.15,-284.50
35,3469,0.065556,0.357457,0.878826,131.83,-68.87,186.48
36,3569,0.067926,0.381304,0.873091,29.84,11.14,-26.51
37,3669,0.064923,0.398460,0.871055,-77.18,65.12,-138.53
38,3769,0.064568,0.414820,0.868774,196.84,-60.86,173.49
39,3879,0.065878,0.428835,0.866634,-105.18,78.12,-149.53
40,3979,0.064190,0.438551,0.866537,59.83,-2.87,27.48
41,4079,0.066288,0.448695,0.864751,101.82,-33.88,70.47
42,4189,0.064996,0.456585,0.864441,-89.17,54.13,-115.52
43,4289,0.064813,0.462560,0.864050,90.83,-38.87,97.48
44,4389,0.066360,0.468718,0.864542,-78.18,13.12,-17.53
45,4489,0.065479,0.472360,0.866076,-26.17,9.13,-15.52
46,4589,0.066743,0.476774,0.866154,52.82,-26.88,70.47
47,4699,0.066976,0.480233,0.866366,-82.17,36.13,-84.52
48,4799,0.066441,0.483026,0.866419,47.81,-23.89,67.46
49,4899,0.067359,0.486188,0.866060,-10.17,9.13,-4.52
50,4999,0.066145,0.488271,0.866488,-36.16,32.14,-70.51
1,0,0.011379,-0.000281,1.000241,-4.17,13.13,-56.52
2,99,0.018671,0.000138,0.999713,5.82,-8.88,78.47
3,199,0.029557,-0.000585,1.000930,1.81,5.11,44.46
4,299,0.036557,-0.001402,1.000811,14.81,15.11,-6.54
5,399,0.041775,-0.000704,1.000765,-1.18,12.12,-23.53
6,499,0.046576,0.000475,1.000250,-0.19,9.11,3.46
7,599,0.052671,0.000268,1.000526,-14.19,2.11,26.46
8,699,0.057211,0.000092,1.000376,-2.20,0.10,5.45
9,799,0.060594,-0.000222,1.001054,-1.19,2.11,-14.54
10,899,0.062756,-0.000104,1.000770,-11.19,9.11,-11.54
11,999,0.065233,-0.000041,1.001114,0.80,0.10,-5.55
12,1109,0.067394,0.000050,1.000931,-4.20,-6.90,10.45
13,1209,0.069195,-0.000606,1.000904,-9.19,-2.89,7.46
14,1309,0.071586,-0.000412,1.001063,-5.19,0.11,-4.54
15,1409,0.072556,-0.000486,1.001565,-10.20,21.10,-2.55
16,1509,0.073711,-0.000164,1.001149,-8.20,8.10,11.45
17,1619,0.074563,-0.000293,1.000979,-10.21,-2.91,-0.56
18,1719,0.074702,0.000348,1.000688,-13.19,4.11,-8.54
19,1819,0.075040,0.000196,1.000770,-8.21,4.09,22.44
20,1919,0.076408,0.000325,1.001023,-4.20,-5.90,18.45
21,2019,0.073762,-0.006927,0.936290,-5573.19,1386.11,1078.46
22,2129,0.095738,-0.047332,0.934845,8233.81,1017.11,357.46
23,2229,0.077100,-0.036394,0.991550,15963.80,2327.10,-869.55
24,2329,-0.039486,-0.064982,1.152296,-4228.19,316.11,-711.54
25,2439,-0.024364,-0.034276,1.120774,-352.20,-74.90,129.45
26,2539,-0.006218,-0.007829,1.096856,56.80,-18.90,52.45
27,2639,0.008199,0.012912,1.082458,22.79,10.09,-19.56
28,2739,0.017743,0.031091,1.069395,-4.20,-1.90,-9.55
29,2849,0.027028,0.045445,1.057579,2.81,15.11,14.46
30,2949,0.034756,0.059642,1.052515,-27.19,0.11,-22.54
31,3049,0.048630,0.062975,1.073460,14421.80,1380.10,-482.55
32,3159,0.029716,0.136596,0.980394,11237.81,-247.89,58.46
33,3259,0.070549,0.202928,0.940527,-1115.18,932.12,1787.47
34,3359,0.064606,0.243783,0.926324,-330.20,447.10,-828.55
35,3459,0.067356,0.280542,0.920404,-915.20,483.10,-853.55
36,3559,0.059201,0.306093,0.917825,-863.20,474.10,-816.55
37,3669,0.062871,0.331180,0.913564,-1160.20,516.10,-863.55
38,3769,0.058282,0.350087,0.906555,-2002.20,852.10,-1601.55
39,3869,0.054382,0.362294,0.901622,-2961.20,1341.10,-2607.55
40,3969,0.042057,0.363973,0.900945,-4103.20,1909.10,-4008.55
41,4079,0.013821,0.361903,0.899143,22.83,-219.87,585.48
42,4179,0.008588,0.361938,0.905064,-19.19,32.11,-73.54
43,4279,-0.000951,0.361217,0.906746,11.80,-82.90,158.45
44,4379,-0.013892,0.359212,0.909402,-8.19,-2.89,16.46
45,4489,-0.022696,0.357874,0.911000,-2.20,67.10,-131.55
46,4589,-0.024557,0.357964,0.912524,7.80,48.10,-81.55
47,4689,-0.027751,0.358607,0.914459,-9.20,-52.90,113.45
48,4789,-0.034970,0.357397,0.915171,-7.20,-27.90,74.45
49,4899,-0.041984,0.357082,0.915758,-6.19,22.11,-31.54
50,4999,-0.043735,0.357236,0.917172,2.81,44.11,-82.54
1,0,0.013008,0.000670,0.999160,-18.20,13.10,3.45
2,99,0.024595,0.001441,0.999489,-1.22,0.08,-4.57
3,199,0.033492,0.001840,0.999989,-0.22,11.08,-20.57
4,299,0.041549,0.002288,1.000120,-2.23,6.07,-45.58
5,399,0.047463,0.001205,1.000415,6.77,25.07,-46.58
6,499,0.052564,-0.001035,1.000849,1.78,-0.92,-14.57
7,599,0.057669,-0.001729,1.000980,3.79,8.09,31.44
8,699,0.061769,-0.001716,1.001073,-19.23,2.07,42.42
9,799,0.065493,-0.001356,1.001409,-23.22,3.08,17.43
10,899,0.068823,-0.000703,1.001217,2.78,4.08,-14.57
11,999,0.071361,-0.000422,1.000945,-1.23,7.07,-16.58
12,1109,0.072748,-0.000183,1.001336,-5.23,7.07,-2.58
13,1209,0.074020,-0.000109,1.001595,-7.21,11.09,0.44
14,1309,0.076217,0.000101,1.001541,2.77,1.07,7.42
15,1419,0.077298,0.000042,1.001642,0.79,-2.91,-2.56
16,1519,0.078015,-0.000100,1.001525,-2.23,5.07,10.42
17,1619,0.077965,0.000456,1.001848,-6.23,7.07,26.42
18,1719,0.078069,0.000215,1.001023,37.77,-17.93,-1.58
19,1819,0.093117,-0.029085,0.989592,-5604.23,-1044.93,498.42
20,1929,0.110833,-0.074260,0.997619,12518.78,5552.08,1557.43
21,2029,0.307918,0.068817,0.949235,-1135.22,-6944.92,-1449.57
22,2139,0.264849,0.126803,0.838346,1917.76,36.06,1528.41
23,2239,0.241901,0.128429,0.856352,203.77,-8.93,35.42
24,2339,0.216719,0.128749,0.878542,21.78,26.08,-32.57
25,2439,0.193300,0.129003,0.897311,-3.24,3.06,9.41
26,2539,0.177220,0.128834,0.912442,-12.23,0.07,21.42
27,2649,0.161063,0.128416,0.923874,5.77,11.07,-3.58
28,2749,0.145974,0.077688,1.082091,5992.78,82.08,-176.57
29,2849,0.136663,0.082048,1.064780,16975.75,1509.05,-582.60
30,2949,0.103976,0.155097,0.972063,8103.77,-1070.93,738.42
31,3049,0.116456,0.212995,0.955107,-2376.22,107.08,191.43
32,3159,0.093886,0.256899,0.930641,-260.23,154.07,-342.58
33,3259,0.088068,0.295279,0.915211,623.78,-177.92,389.43
34,3359,0.087718,0.327535,0.906141,19.76,85.06,-185.59
35,3469,0.079841,0.351218,0.901216,82.77,21.07,-29.58
36,3569,0.080084,0.374169,0.894447,226.77,-77.93,144.42
37,3669,0.078259,0.392376,0.890726,-123.22,108.08,-217.57
38,3769,0.075042,0.407139,0.889175,137.78,-49.92,110.43
39,3879,0.076152,0.421683,0.884816,1.76,25.06,-49.59
40,3979,0.073048,0.431902,0.883456,-62.23,40.07,-85.58
41,4079,0.073157,0.442274,0.880340,132.76,-68.94,159.41
42,4189,0.072371,0.450211,0.878497,-112.24,70.06,-150.59
43,4289,0.070073,0.456335,0.877352,65.78,-31.92,80.43
44,4389,0.071379,0.463334,0.874876,-4.24,-9.94,7.41
45,4489,0.068974,0.467966,0.874000,-65.23,32.07,-56.58
46,4589,0.068742,0.472196,0.873602,46.78,-42.92,98.43
47,4699,0.068893,0.476358,0.872715,-78.24,44.06,-70.59
48,4799,0.067647,0.479036,0.872345,4.77,-7.93,26.42
49,4899,0.068291,0.482118,0.871097,9.76,-4.94,37.41
50,4999,0.067191,0.484151,0.870989,-79.23,25.07,-58.58
1,0,0.011982,0.000560,1.000441,8.77,-0.93,7.42
2,99,0.023723,0.000615,1.001091,-2.23,-3.93,-16.58
3,199,0.028777,0.000496,1.001057,10.76,-10.94,0.41
4,299,0.038199,0.000743,1.000607,-1.25,-7.95,56.40
5,399,0.047234,0.000843,1.001232,-1.24,8.06,24.41
6,499,0.053192,0.000763,1.000902,-16.25,14.05,-37.60
7,599,0.055400,0.001135,1.000933,-6.25,7.05,-2.60
8,699,0.058541,0.001561,1.001363,3.77,2.07,4.42
9,799,0.063261,0.001850,1.001764,-9.25,0.05,4.40
10,899,0.066028,0.001839,1.001410,-1.25,13.05,9.40
11,999,0.068434,0.001573,1.002152,-2.25,9.05,-14.60
12,1109,0.070571,0.001732,1.001794,-5.25,14.05,-3.60
13,1209,0.100019,-0.032740,1.001105,-6962.25,-3309.95,499.40
14,1309,0.127759,-0.092474,1.049336,3591.76,-755.94,811.41
15,1409,0.116676,-0.070316,1.095752,15711.75,2845.05,250.40
16,1509,0.105077,-0.106762,1.240867,-8441.24,-3477.94,-185.59
17,1619,0.084488,-0.055105,1.157625,478.76,43.06,-100.59
18,1719,0.080042,-0.026193,1.136107,-67.25,-22.95,69.40
19,1819,0.083570,-0.002955,1.112616,-3.24,-6.94,29.41
20,1919,0.083364,0.017128,1.095176,-0.25,25.05,-28.60
21,2029,0.081962,0.033923,1.080242,-2.24,-12.94,17.41
22,2129,0.082638,0.048089,1.066816,-6.24,11.06,-7.59
23,2229,0.082645,0.048906,1.076717,12140.75,705.05,-235.60
24,2329,0.094882,0.092887,1.026155,16505.77,1007.07,-616.58
25,2439,0.113798,0.199978,0.937675,1113.76,535.06,1952.41
26,2539,0.112006,0.236441,0.948014,-295.25,433.05,-901.60
27,2639,0.102535,0.270217,0.945926,-251.24,-156.94,330.41
28,2739,0.100894,0.306727,0.931169,33.76,-144.94,330.41
29,2849,0.095160,0.335344,0.921299,-374.24,114.06,-235.59
30,2949,0.088143,0.359064,0.912195,71.76,-88.94,222.41
31,3049,0.087306,0.381789,0.902479,-78.25,-4.95,17.40
32,3159,0.081449,0.397993,0.897938,-132.25,32.05,-77.60
33,3259,0.080316,0.413945,0.892558,120.75,-81.95,192.40
34,3359,0.078254,0.427706,0.887161,-140.24,77.06,-173.59
35,3459,0.073865,0.437938,0.883379,52.76,-39.94,65.41
36,3559,0.073613,0.448703,0.878700,36.75,-16.95,47.40
37,3669,0.070432,0.455767,0.876535,-91.25,48.05,-84.60
38,3769,0.069743,0.462632,0.873926,101.74,-47.96,121.39
39,3869,0.069321,0.468906,0.871507,-63.25,43.05,-91.60
40,3969,0.066821,0.472665,0.870641,-19.24,-11.94,60.41
41,4069,0.068157,0.477013,0.869392,21.75,-29.95,57.40
42,4179,0.066949,0.479868,0.869374,-101.23,46.07,-76.58
43,4279,0.067075,0.482586,0.869048,49.75,-41.95,99.40
44,4379,0.068207,0.485300,0.867946,-56.25,28.05,-49.60
45,4489,0.066936,0.486911,0.868237,-7.25,-1.95,9.40
46,4589,0.067686,0.489085,0.867184,32.74,-7.96,32.39
47,4689,0.066676,0.490549,0.867113,-70.25,34.05,-63.60
48,4789,0.063785,0.491043,0.867198,46.74,2.04,66.39
49,4889,0.072021,0.495693,0.865202,-199.26,-1205.96,-1952.61
50,4999,0.074408,0.496642,0.868505,-0.25,76.05,-264.60
1,0,0.016028,-0.000741,1.000533,-11.25,11.05,-29.60
2,99,0.025147,-0.001096,1.000363,-6.27,11.03,-48.62
3,199,0.031268,-0.001654,1.001097,-3.26,6.04,-15.61
4,299,0.039932,-0.002257,1.000934,-15.26,-2.96,41.39
5,399,0.047535,-0.002494,1.000814,-0.25,-0.95,8.40
6,499,0.053246,-0.002861,1.000730,-15.26,12.04,-16.61
7,599,0.056233,-0.003264,1.001922,1.74,7.04,-2.61
8,699,0.059797,-0.003131,1.000536,-1.26,2.04,-7.61
9,799,0.063431,-0.003310,1.001812,5.74,0.04,10.39
10,899,0.066209,-0.003262,1.001633,-9.25,4.05,10.40
11,999,0.069595,-0.003312,1.001628,-5.25,-2.95,13.40
12,1109,0.071650,-0.003373,1.001568,-15.26,22.04,-16.61
13,1209,0.072443,-0.003296,1.001609,1.73,0.03,7.38
14,1309,0.073576,-0.003726,1.001644,-6.26,8.04,7.39
15,1419,0.075180,-0.004549,1.002827,4.74,-7.96,20.39
16,1519,0.075206,-0.004827,1.002569,-10.25,8.05,-22.60
17,1619,0.091196,-0.025498,0.967633,-5206.25,-802.95,498.40
18,1719,0.084242,-0.090987,1.010722,3571.74,-2326.96,402.39
19,1829,0.080291,-0.069163,1.065860,15413.74,2836.04,570.39
20,1929,0.224570,-0.056490,1.195051,-5168.27,-1375.97,706.38
21,2029,0.200119,-0.008455,1.141258,1323.74,100.04,-124.61
22,2139,0.182412,0.013734,1.124685,-35.26,-31.96,63.39
23,2239,0.168460,0.030672,1.102359,-29.24,3.06,-14.59
24,2339,0.153780,0.045215,1.086128,1.74,10.04,-26.61
25,2439,0.142657,0.057468,1.072514,-10.26,3.04,0.39
26,2539,0.133111,0.067424,1.060118,-6.26,1.04,6.39
27,2649,0.126297,0.069735,1.081992,14416.74,761.04,-366.61
28,2749,0.098752,0.138789,0.998741,13867.73,194.03,-243.62
29,2849,0.103024,0.215923,0.927374,-716.26,1377.04,1734.39
30,2949,0.096329,0.254114,0.928912,408.75,355.05,-690.60
31,3049,0.094978,0.287564,0.930587,283.74,-185.96,430.39
32,3159,0.094122,0.323944,0.921426,-215.26,31.04,-154.61
33,3259,0.087535,0.350380,0.915617,-56.27,-4.97,40.38
34,3359,0.086532,0.373968,0.906029,57.74,-52.96,146.39
35,3469,0.082914,0.393029,0.902017,-159.26,75.04,-156.61
36,3569,0.087896,0.415164,0.886192,265.73,-116.97,-229.62
37,3669,0.082664,0.424383,0.885540,237.73,46.03,-65.62
38,3769,0.083564,0.440075,0.878229,216.75,-83.95,-360.60
39,3879,0.079861,0.449495,0.876153,320.75,0.05,79.40
40,3979,0.078471,0.459095,0.868932,342.73,-4.97,-86.62
41,4079,0.078169,0.462000,0.874220,-193.26,78.04,-63.61
42,4189,0.076099,0.473148,0.872214,-11.25,17.05,-182.60
43,4289,0.074926,0.480793,0.870327,623.74,-27.96,-60.61
44,4389,0.075832,0.483702,0.872878,423.73,67.03,-97.62
45,4489,0.076493,0.491119,0.863695,233.74,-0.96,3.39
46,4589,0.078337,0.493651,0.864367,-23.25,105.05,-190.60
47,4699,0.070145,0.495126,0.864132,-73.26,-54.96,105.39
48,4799,0.074991,0.500921,0.861387,-195.27,12.03,-42.62
49,4899,0.073966,0.501946,0.862186,-296.25,-9.95,-3.60
50,4999,0.070403,0.502745,0.861290,8.75,-106.95,299.40
1,0,0.012585,0.000193,1.001631,3.73,11.03,1.38
2,99,0.021945,0.000009,1.000728,-12.26,-7.96,15.39
3,199,0.030249,0.000017,1.000767,3.72,-7.98,25.37
4,299,0.041318,0.000097,1.001221,-9.27,1.03,18.38
5,399,0.050415,0.000660,1.000654,0.72,-1.98,7.37
6,499,0.055730,0.000973,1.000850,-16.27,6.03,-8.62
7,599,0.060212,0.001533,1.000743,-0.27,13.03,-27.62
8,699,0.063967,0.001899,1.001127,-3.26,4.04,25.39
9,799,0.066993,0.001550,1.001325,2.73,3.03,-6.62
10,899,0.071122,0.001364,1.001055,-11.27,-0.97,26.38
11,999,0.073845,0.001829,1.000623,-1.26,4.04,-4.61
12,1109,0.075573,0.002132,1.000971,-8.25,9.05,-11.60
13,1209,0.076218,0.002444,1.000991,-6.27,1.03,-0.62
14,1309,0.077370,0.002362,1.001045,-11.26,-4.96,6.39
15,1409,0.079283,0.002311,1.001183,-3.26,6.04,-8.61
16,1509,0.080324,0.001736,1.000952,5.74,7.04,-9.61
17,1619,0.081135,0.001888,1.000829,-2.28,5.02,-6.63
18,1719,0.082776,0.001834,1.000852,0.74,7.04,-4.61
19,1819,0.082615,0.001789,1.001678,-13.27,9.03,-18.62
